Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,1,2025-08-31 01:11:54,234089.72,419,0.0,0.1195,0.105,193.4418,0.007,0.001,193.6833
002,1,2025-08-31 01:11:54,234089.72,449,0.0,0.1398,0.111,118.8312,0.0128,0.0011,119.1058
003,1,2025-08-31 01:11:54,234089.72,479,0.0,0.1392,0.1214,287.9924,0.008,0.001,288.2735
004,1,2025-08-31 01:11:54,234089.72,509,0.0,0.1383,0.124,158.1897,0.027,0.005,158.499
005,1,2025-08-31 01:11:54,234089.72,539,0.0,0.162,0.117,154.3763,0.016,0.002,154.6823
006,1,2025-08-31 01:11:54,234089.72,569,0.0,0.185,0.106,233.7845,0.007,0.002,234.0955
007,1,2025-08-31 01:11:54,234089.72,599,0.0,0.1689,0.115,155.3352,0.007,0.002,155.6401
008,1,2025-08-31 01:11:54,234089.72,629,0.0,0.1662,0.11,114.9929,0.024,0.001,115.3081
009,1,2025-08-31 01:11:54,234089.72,659,0.0,0.183,0.122,110.5739,0.015,0.001,110.9109
010,1,2025-08-31 01:11:54,233291.1,689,798.62,0.1668,0.109,123.3965,0.008,0.001,123.6932
011,1,2025-08-31 01:11:54,233291.1,719,0.0,0.175,0.109,126.7399,0.0156,0.0011,127.0518
012,1,2025-08-31 01:11:54,233291.1,749,0.0,0.186,0.109,139.8476,0.014,0.001,140.1711
013,1,2025-08-31 01:11:54,233291.1,779,0.0,0.195,0.117,129.7576,0.009,0.001,130.0926
014,1,2025-08-31 01:11:54,233291.1,809,0.0,0.2145,0.133,190.7632,0.009,0.0,191.1392
015,1,2025-08-31 01:11:54,233291.1,839,0.0,0.209,0.134,151.1818,0.012,0.001,151.5618
016,1,2025-08-31 01:11:54,233291.1,869,0.0,0.236,0.151,212.2585,0.012,0.001,212.6855
017,1,2025-08-31 01:11:54,233291.1,899,0.0,0.242,0.132,139.5728,0.007,0.001,139.9748
018,1,2025-08-31 01:11:54,233291.1,929,0.0,0.2203,0.108,138.9476,0.009,0.001,139.3009
019,1,2025-08-31 01:11:54,233291.1,959,0.0,0.2212,0.107,151.1218,0.005,0.001,151.474
020,1,2025-08-31 01:11:54,233291.1,989,0.0,0.2403,0.1152,294.1004,0.011,0.001,294.4832
021,1,2025-08-31 01:11:54,233291.1,1019,0.0,0.233,0.128,134.8425,0.0062,0.0003,135.2284
