log_ids,experiment_name,step,metric,value
202509071505113047760,reports\1_CG_GA_14_tmax10_processed,1_1_1_initial_solution,solution_generation_time,6.84044361114502
202509071505113047761,reports\1_CG_GA_14_tmax10_processed,1_1_1_initial_solution,total_generated_columns,119.0
202509071505171384100,reports\1_CG_GA_14_tmax10_processed,2_2_2_graph_build,graph_build_time,5.6204564571380615
202509071505171384101,reports\1_CG_GA_14_tmax10_processed,2_2_2_graph_build,number_of_nodes,520.0
202509071505171384102,reports\1_CG_GA_14_tmax10_processed,2_2_2_graph_build,number_of_edges,117326.0
202509071507015427090,reports\1_CG_GA_14_tmax10_processed,3_3_3_column_generation,column_generation_time,104.40429878234865
202509071507015427091,reports\1_CG_GA_14_tmax10_processed,3_3_3_column_generation,number_of_iterations,15.0
202509071507015427092,reports\1_CG_GA_14_tmax10_processed,3_3_3_column_generation,start_objective,150351.74665350543
202509071507015427093,reports\1_CG_GA_14_tmax10_processed,3_3_3_column_generation,optimal_value,149055.88925473514
202509071507015427094,reports\1_CG_GA_14_tmax10_processed,3_3_3_column_generation,total_columns_generated,246.0
202509071507015427095,reports\1_CG_GA_14_tmax10_processed,3_3_3_column_generation,total_reduced_cost,-2033805.900636463
202509071515420959920,reports\1_CG_GA_14_tmax10_processed,4_4_4_first_ga,ga_execution_time,520.5386633872986
202509071515420959921,reports\1_CG_GA_14_tmax10_processed,4_4_4_first_ga,best_cost,107748.09895781384
202509071515420959922,reports\1_CG_GA_14_tmax10_processed,4_4_4_first_ga,best_fitness,11.235955056179778
202509071515420959923,reports\1_CG_GA_14_tmax10_processed,4_4_4_first_ga,best_v,73.0
202509071515420959924,reports\1_CG_GA_14_tmax10_processed,4_4_4_first_ga,best_r,0.0
202509071515420959925,reports\1_CG_GA_14_tmax10_processed,4_4_4_first_ga,best_u,54.0
202509071515420959926,reports\1_CG_GA_14_tmax10_processed,4_4_4_first_ga,best_s,32.0
