log_ids,experiment_name,step,metric,value
202509071301397860300,reports\1_CG_GA_4_tmax10_processed_processed,1_1_1_1_initial_solution,solution_generation_time,9.779969930648804
202509071301397860301,reports\1_CG_GA_4_tmax10_processed_processed,1_1_1_1_initial_solution,total_generated_columns,118.0
202509071301464340080,reports\1_CG_GA_4_tmax10_processed_processed,2_2_2_2_graph_build,graph_build_time,6.4297871589660645
202509071301464340081,reports\1_CG_GA_4_tmax10_processed_processed,2_2_2_2_graph_build,number_of_nodes,520.0
202509071301464340082,reports\1_CG_GA_4_tmax10_processed_processed,2_2_2_2_graph_build,number_of_edges,117326.0
202509071304048640960,reports\1_CG_GA_4_tmax10_processed_processed,3_3_3_3_column_generation,column_generation_time,138.42908644676208
202509071304048640961,reports\1_CG_GA_4_tmax10_processed_processed,3_3_3_3_column_generation,number_of_iterations,14.0
202509071304048640962,reports\1_CG_GA_4_tmax10_processed_processed,3_3_3_3_column_generation,start_objective,149009.3145240554
202509071304048640963,reports\1_CG_GA_4_tmax10_processed_processed,3_3_3_3_column_generation,optimal_value,148125.73052405534
202509071304048640964,reports\1_CG_GA_4_tmax10_processed_processed,3_3_3_3_column_generation,total_columns_generated,245.0
202509071304048640965,reports\1_CG_GA_4_tmax10_processed_processed,3_3_3_3_column_generation,total_reduced_cost,-2081539.1605904724
202509071314362413200,reports\1_CG_GA_4_tmax10_processed_processed,4_4_4_4_first_ga,ga_execution_time,631.3592236042023
202509071314362449161,reports\1_CG_GA_4_tmax10_processed_processed,4_4_4_4_first_ga,best_cost,115504.86090726429
202509071314362449162,reports\1_CG_GA_4_tmax10_processed_processed,4_4_4_4_first_ga,best_fitness,10.845986984815616
202509071314362449163,reports\1_CG_GA_4_tmax10_processed_processed,4_4_4_4_first_ga,best_v,81.0
202509071314362449164,reports\1_CG_GA_4_tmax10_processed_processed,4_4_4_4_first_ga,best_r,4.0
202509071314362449165,reports\1_CG_GA_4_tmax10_processed_processed,4_4_4_4_first_ga,best_u,42.0
202509071314362449166,reports\1_CG_GA_4_tmax10_processed_processed,4_4_4_4_first_ga,best_s,40.0
