log_ids,experiment_name,step,metric,value
202509071538160166340,reports\1_CG_GA_17_tmax10_processed,1_1_1_initial_solution,solution_generation_time,6.6565587520599365
202509071538160166341,reports\1_CG_GA_17_tmax10_processed,1_1_1_initial_solution,total_generated_columns,125.0
202509071538228675750,reports\1_CG_GA_17_tmax10_processed,2_2_2_graph_build,graph_build_time,6.648305177688599
202509071538228675751,reports\1_CG_GA_17_tmax10_processed,2_2_2_graph_build,number_of_nodes,520.0
202509071538228675752,reports\1_CG_GA_17_tmax10_processed,2_2_2_graph_build,number_of_edges,117326.0
202509071539506547870,reports\1_CG_GA_17_tmax10_processed,3_3_3_column_generation,column_generation_time,87.78721261024475
202509071539506547871,reports\1_CG_GA_17_tmax10_processed,3_3_3_column_generation,number_of_iterations,13.0
202509071539506547872,reports\1_CG_GA_17_tmax10_processed,3_3_3_column_generation,start_objective,153139.1582559332
202509071539506547873,reports\1_CG_GA_17_tmax10_processed,3_3_3_column_generation,optimal_value,152480.29599985667
202509071539506547874,reports\1_CG_GA_17_tmax10_processed,3_3_3_column_generation,total_columns_generated,207.0
202509071539506547875,reports\1_CG_GA_17_tmax10_processed,3_3_3_column_generation,total_reduced_cost,-1880603.876548136
202509071548134653520,reports\1_CG_GA_17_tmax10_processed,4_4_4_first_ga,ga_execution_time,502.7995810508728
202509071548134653521,reports\1_CG_GA_17_tmax10_processed,4_4_4_first_ga,best_cost,118472.96302424467
202509071548134653522,reports\1_CG_GA_17_tmax10_processed,4_4_4_first_ga,best_fitness,10.183299389002038
202509071548134653523,reports\1_CG_GA_17_tmax10_processed,4_4_4_first_ga,best_v,87.0
202509071548134653524,reports\1_CG_GA_17_tmax10_processed,4_4_4_first_ga,best_r,0.0
202509071548134653525,reports\1_CG_GA_17_tmax10_processed,4_4_4_first_ga,best_u,42.0
202509071548134653526,reports\1_CG_GA_17_tmax10_processed,4_4_4_first_ga,best_s,52.0
