log_ids,experiment_name,step,metric,value
202509071621363866250,reports\1_CG_GA_21_tmax10_processed,1_1_1_initial_solution,solution_generation_time,7.344313383102417
202509071621363866251,reports\1_CG_GA_21_tmax10_processed,1_1_1_initial_solution,total_generated_columns,115.0
202509071621432530600,reports\1_CG_GA_21_tmax10_processed,2_2_2_graph_build,graph_build_time,6.655435800552368
202509071621432530601,reports\1_CG_GA_21_tmax10_processed,2_2_2_graph_build,number_of_nodes,520.0
202509071621432530602,reports\1_CG_GA_21_tmax10_processed,2_2_2_graph_build,number_of_edges,117326.0
202509071623195213060,reports\1_CG_GA_21_tmax10_processed,3_3_3_column_generation,column_generation_time,96.26724529266356
202509071623195213061,reports\1_CG_GA_21_tmax10_processed,3_3_3_column_generation,number_of_iterations,14.0
202509071623195213062,reports\1_CG_GA_21_tmax10_processed,3_3_3_column_generation,start_objective,146937.8703207984
202509071623195213063,reports\1_CG_GA_21_tmax10_processed,3_3_3_column_generation,optimal_value,146261.07032079838
202509071623195213064,reports\1_CG_GA_21_tmax10_processed,3_3_3_column_generation,total_columns_generated,312.0
202509071623195213065,reports\1_CG_GA_21_tmax10_processed,3_3_3_column_generation,total_reduced_cost,-1645028.2422448574
202509071632424136590,reports\1_CG_GA_21_tmax10_processed,4_4_4_first_ga,ga_execution_time,562.8770558834076
202509071632424146621,reports\1_CG_GA_21_tmax10_processed,4_4_4_first_ga,best_cost,118515.99761130226
202509071632424146622,reports\1_CG_GA_21_tmax10_processed,4_4_4_first_ga,best_fitness,9.765625
202509071632424146623,reports\1_CG_GA_21_tmax10_processed,4_4_4_first_ga,best_v,83.0
202509071632424146624,reports\1_CG_GA_21_tmax10_processed,4_4_4_first_ga,best_r,13.0
202509071632424146625,reports\1_CG_GA_21_tmax10_processed,4_4_4_first_ga,best_u,48.0
202509071632424146626,reports\1_CG_GA_21_tmax10_processed,4_4_4_first_ga,best_s,40.0
