log_ids,experiment_name,step,metric,value
202509140231006270270,reports\1_CG_GA_15,1_initial_solution,solution_generation_time,2.700258731842041
202509140231006270271,reports\1_CG_GA_15,1_initial_solution,total_generated_columns,110.0
202509140231063802740,reports\1_CG_GA_15,2_graph_build,graph_build_time,5.536573171615601
202509140231063802741,reports\1_CG_GA_15,2_graph_build,number_of_nodes,520.0
202509140231063802742,reports\1_CG_GA_15,2_graph_build,number_of_edges,117326.0
202509140232379187540,reports\1_CG_GA_15,3_column_generation,column_generation_time,91.53848028182983
202509140232379187541,reports\1_CG_GA_15,3_column_generation,number_of_iterations,15.0
202509140232379187542,reports\1_CG_GA_15,3_column_generation,start_objective,142279.1573939944
202509140232379187543,reports\1_CG_GA_15,3_column_generation,optimal_value,141676.51199522405
202509140232379187544,reports\1_CG_GA_15,3_column_generation,total_columns_generated,279.0
202509140232379187545,reports\1_CG_GA_15,3_column_generation,total_reduced_cost,-2371330.0749312937
202509140236562917360,reports\1_CG_GA_15,4_first_ga,ga_execution_time,258.3649778366089
202509140236562917361,reports\1_CG_GA_15,4_first_ga,best_cost,115375.83486521336
202509140236562917362,reports\1_CG_GA_15,4_first_ga,best_fitness,7.874015748031496
202509140236562917363,reports\1_CG_GA_15,4_first_ga,best_v,79.0
202509140236562917364,reports\1_CG_GA_15,4_first_ga,best_r,31.0
202509140236562917365,reports\1_CG_GA_15,4_first_ga,best_u,79.0
202509140236562917366,reports\1_CG_GA_15,4_first_ga,best_s,34.0
