log_ids,experiment_name,step,metric,value
202509071223262302120,reports\1_CG_GA_1,1_initial_solution,solution_generation_time,8.528388023376465
202509071223262302121,reports\1_CG_GA_1,1_initial_solution,total_generated_columns,119.0
202509071223336565200,reports\1_CG_GA_1,2_graph_build,graph_build_time,7.159323453903198
202509071223336565201,reports\1_CG_GA_1,2_graph_build,number_of_nodes,520.0
202509071223336565202,reports\1_CG_GA_1,2_graph_build,number_of_edges,117326.0
202509071225393942480,reports\1_CG_GA_1,3_column_generation,column_generation_time,125.73772716522215
202509071225393942481,reports\1_CG_GA_1,3_column_generation,number_of_iterations,14.0
202509071225393942482,reports\1_CG_GA_1,3_column_generation,start_objective,149069.155624759
202509071225393942483,reports\1_CG_GA_1,3_column_generation,optimal_value,148147.55562475903
202509071225393942484,reports\1_CG_GA_1,3_column_generation,total_columns_generated,204.0
202509071225393942485,reports\1_CG_GA_1,3_column_generation,total_reduced_cost,-1674128.9426917406
202509071233497653680,reports\1_CG_GA_1,4_first_ga,ga_execution_time,490.3311188220978
202509071233497653681,reports\1_CG_GA_1,4_first_ga,best_cost,113161.75005128834
202509071233497653682,reports\1_CG_GA_1,4_first_ga,best_fitness,10.1010101010101
202509071233497653683,reports\1_CG_GA_1,4_first_ga,best_v,78.0
202509071233497653684,reports\1_CG_GA_1,4_first_ga,best_r,7.0
202509071233497653685,reports\1_CG_GA_1,4_first_ga,best_u,56.0
202509071233497653686,reports\1_CG_GA_1,4_first_ga,best_s,36.0
