log_ids,experiment_name,step,metric,value
202509140136468383310,reports\1_CG_GA_6,1_initial_solution,solution_generation_time,2.8053526878356934
202509140136468383311,reports\1_CG_GA_6,1_initial_solution,total_generated_columns,107.0
202509140136523053770,reports\1_CG_GA_6,2_graph_build,graph_build_time,5.280324220657349
202509140136523053771,reports\1_CG_GA_6,2_graph_build,number_of_nodes,520.0
202509140136523053772,reports\1_CG_GA_6,2_graph_build,number_of_edges,117326.0
202509140138356579140,reports\1_CG_GA_6,3_column_generation,column_generation_time,103.35153675079346
202509140138356579141,reports\1_CG_GA_6,3_column_generation,number_of_iterations,16.0
202509140138356579142,reports\1_CG_GA_6,3_column_generation,start_objective,140695.82347735576
202509140138356579143,reports\1_CG_GA_6,3_column_generation,optimal_value,140055.1980785855
202509140138356579144,reports\1_CG_GA_6,3_column_generation,total_columns_generated,278.0
202509140138356579145,reports\1_CG_GA_6,3_column_generation,total_reduced_cost,-1916534.1528947928
202509140142546840790,reports\1_CG_GA_6,4_first_ga,ga_execution_time,259.0151722431183
202509140142546840791,reports\1_CG_GA_6,4_first_ga,best_cost,112064.424715364
202509140142546840792,reports\1_CG_GA_6,4_first_ga,best_fitness,8.389261744966444
202509140142546840793,reports\1_CG_GA_6,4_first_ga,best_v,72.0
202509140142546840794,reports\1_CG_GA_6,4_first_ga,best_r,38.0
202509140142546840795,reports\1_CG_GA_6,4_first_ga,best_u,72.0
202509140142546840796,reports\1_CG_GA_6,4_first_ga,best_s,25.0
