log_ids,experiment_name,step,metric,value
202509140149561339030,reports\1_CG_GA_8_tmax15,1_1_initial_solution,solution_generation_time,2.939363956451416
202509140149561339031,reports\1_CG_GA_8_tmax15,1_1_initial_solution,total_generated_columns,106.0
202509140150016663840,reports\1_CG_GA_8_tmax15,2_2_graph_build,graph_build_time,5.34349799156189
202509140150016663841,reports\1_CG_GA_8_tmax15,2_2_graph_build,number_of_nodes,520.0
202509140150016663842,reports\1_CG_GA_8_tmax15,2_2_graph_build,number_of_edges,117326.0
202509140151438911780,reports\1_CG_GA_8_tmax15,3_3_column_generation,column_generation_time,102.22479438781738
202509140151438911781,reports\1_CG_GA_8_tmax15,3_3_column_generation,number_of_iterations,16.0
202509140151438911782,reports\1_CG_GA_8_tmax15,3_3_column_generation,start_objective,140466.52336208208
202509140151438911783,reports\1_CG_GA_8_tmax15,3_3_column_generation,optimal_value,139890.52336208214
202509140151438911784,reports\1_CG_GA_8_tmax15,3_3_column_generation,total_columns_generated,445.0
202509140151438911785,reports\1_CG_GA_8_tmax15,3_3_column_generation,total_reduced_cost,-3014517.305654038
202509140156394569960,reports\1_CG_GA_8_tmax15,4_4_first_ga,ga_execution_time,295.5502531528473
202509140156394569961,reports\1_CG_GA_8_tmax15,4_4_first_ga,best_cost,122659.4187041571
202509140156394569962,reports\1_CG_GA_8_tmax15,4_4_first_ga,best_fitness,6.756756756756757
202509140156394569963,reports\1_CG_GA_8_tmax15,4_4_first_ga,best_v,88.0
202509140156394569964,reports\1_CG_GA_8_tmax15,4_4_first_ga,best_r,40.0
202509140156394569965,reports\1_CG_GA_8_tmax15,4_4_first_ga,best_u,90.0
202509140156394569966,reports\1_CG_GA_8_tmax15,4_4_first_ga,best_s,43.0
