log_ids,experiment_name,step,metric,value
202509140208537426340,reports\1_CG_GA_11,1_initial_solution,solution_generation_time,2.809088468551636
202509140208537426341,reports\1_CG_GA_11,1_initial_solution,total_generated_columns,111.0
202509140208591758900,reports\1_CG_GA_11,2_graph_build,graph_build_time,5.237599611282349
202509140208591758901,reports\1_CG_GA_11,2_graph_build,number_of_nodes,520.0
202509140208591758902,reports\1_CG_GA_11,2_graph_build,number_of_edges,117326.0
202509140210187223450,reports\1_CG_GA_11,3_column_generation,column_generation_time,79.54545617103577
202509140210187223451,reports\1_CG_GA_11,3_column_generation,number_of_iterations,13.0
202509140210187223452,reports\1_CG_GA_11,3_column_generation,start_objective,144166.9181083299
202509140210187223453,reports\1_CG_GA_11,3_column_generation,optimal_value,143481.47810832993
202509140210187223454,reports\1_CG_GA_11,3_column_generation,total_columns_generated,208.0
202509140210187223455,reports\1_CG_GA_11,3_column_generation,total_reduced_cost,-1564129.8252768463
202509140214235233860,reports\1_CG_GA_11,4_first_ga,ga_execution_time,244.79107093811035
202509140214235233861,reports\1_CG_GA_11,4_first_ga,best_cost,112827.11298893124
202509140214235233862,reports\1_CG_GA_11,4_first_ga,best_fitness,12.254901960784313
202509140214235233863,reports\1_CG_GA_11,4_first_ga,best_v,76.0
202509140214235233864,reports\1_CG_GA_11,4_first_ga,best_r,3.0
202509140214235233865,reports\1_CG_GA_11,4_first_ga,best_u,35.0
202509140214235233866,reports\1_CG_GA_11,4_first_ga,best_s,33.0
