log_ids,experiment_name,step,metric,value
202509071515489637150,reports\1_CG_GA_15_tmax10_processed_processed,1_1_1_1_initial_solution,solution_generation_time,6.587351799011231
202509071515489637151,reports\1_CG_GA_15_tmax10_processed_processed,1_1_1_1_initial_solution,total_generated_columns,121.0
202509071515547944090,reports\1_CG_GA_15_tmax10_processed_processed,2_2_2_2_graph_build,graph_build_time,5.630694389343262
202509071515547944091,reports\1_CG_GA_15_tmax10_processed_processed,2_2_2_2_graph_build,number_of_nodes,520.0
202509071515547944092,reports\1_CG_GA_15_tmax10_processed_processed,2_2_2_2_graph_build,number_of_edges,117326.0
202509071517206468910,reports\1_CG_GA_15_tmax10_processed_processed,3_3_3_3_column_generation,column_generation_time,85.851482629776
202509071517206468911,reports\1_CG_GA_15_tmax10_processed_processed,3_3_3_3_column_generation,number_of_iterations,13.0
202509071517206468912,reports\1_CG_GA_15_tmax10_processed_processed,3_3_3_3_column_generation,start_objective,150222.89806723813
202509071517206478853,reports\1_CG_GA_15_tmax10_processed_processed,3_3_3_3_column_generation,optimal_value,149577.77806723813
202509071517206478854,reports\1_CG_GA_15_tmax10_processed_processed,3_3_3_3_column_generation,total_columns_generated,179.0
202509071517206478855,reports\1_CG_GA_15_tmax10_processed_processed,3_3_3_3_column_generation,total_reduced_cost,-1463128.2876918588
202509071525295142340,reports\1_CG_GA_15_tmax10_processed_processed,4_4_4_4_first_ga,ga_execution_time,488.855348110199
202509071525295142341,reports\1_CG_GA_15_tmax10_processed_processed,4_4_4_4_first_ga,best_cost,111621.13256335144
202509071525295142342,reports\1_CG_GA_15_tmax10_processed_processed,4_4_4_4_first_ga,best_fitness,8.896797153024911
202509071525295142343,reports\1_CG_GA_15_tmax10_processed_processed,4_4_4_4_first_ga,best_v,75.0
202509071525295142344,reports\1_CG_GA_15_tmax10_processed_processed,4_4_4_4_first_ga,best_r,22.0
202509071525295142345,reports\1_CG_GA_15_tmax10_processed_processed,4_4_4_4_first_ga,best_u,69.0
202509071525295142346,reports\1_CG_GA_15_tmax10_processed_processed,4_4_4_4_first_ga,best_s,32.0
