log_ids,experiment_name,step,metric,value
202509071525367830440,reports\1_CG_GA_16_tmax10_processed,1_1_1_initial_solution,solution_generation_time,6.97982668876648
202509071525367830441,reports\1_CG_GA_16_tmax10_processed,1_1_1_initial_solution,total_generated_columns,122.0
202509071525440195650,reports\1_CG_GA_16_tmax10_processed,2_2_2_graph_build,graph_build_time,6.818707704544067
202509071525440195651,reports\1_CG_GA_16_tmax10_processed,2_2_2_graph_build,number_of_nodes,520.0
202509071525440195652,reports\1_CG_GA_16_tmax10_processed,2_2_2_graph_build,number_of_edges,117326.0
202509071528256849800,reports\1_CG_GA_16_tmax10_processed,3_3_3_column_generation,column_generation_time,161.6648552417755
202509071528256849801,reports\1_CG_GA_16_tmax10_processed,3_3_3_column_generation,number_of_iterations,22.0
202509071528256849802,reports\1_CG_GA_16_tmax10_processed,3_3_3_column_generation,start_objective,151617.007096591
202509071528256849803,reports\1_CG_GA_16_tmax10_processed,3_3_3_column_generation,optimal_value,149885.69134690493
202509071528256849804,reports\1_CG_GA_16_tmax10_processed,3_3_3_column_generation,total_columns_generated,320.0
202509071528256849805,reports\1_CG_GA_16_tmax10_processed,3_3_3_column_generation,total_reduced_cost,-3616585.159208425
202509071538091076390,reports\1_CG_GA_16_tmax10_processed,4_4_4_first_ga,ga_execution_time,583.4026172161102
202509071538091076391,reports\1_CG_GA_16_tmax10_processed,4_4_4_first_ga,best_cost,117486.76102192343
202509071538091076392,reports\1_CG_GA_16_tmax10_processed,4_4_4_first_ga,best_fitness,7.78816199376947
202509071538091076393,reports\1_CG_GA_16_tmax10_processed,4_4_4_first_ga,best_v,81.0
202509071538091076394,reports\1_CG_GA_16_tmax10_processed,4_4_4_first_ga,best_r,35.0
202509071538091076395,reports\1_CG_GA_16_tmax10_processed,4_4_4_first_ga,best_u,74.0
202509071538091076396,reports\1_CG_GA_16_tmax10_processed,4_4_4_first_ga,best_s,36.0
