log_ids,experiment_name,step,metric,value
202509140325026026820,reports\1_CG_GA_24_tmax15,1_1_initial_solution,solution_generation_time,2.794185400009156
202509140325026026821,reports\1_CG_GA_24_tmax15,1_1_initial_solution,total_generated_columns,112.0
202509140325080902740,reports\1_CG_GA_24_tmax15,2_2_graph_build,graph_build_time,5.289233922958374
202509140325080902741,reports\1_CG_GA_24_tmax15,2_2_graph_build,number_of_nodes,520.0
202509140325080902742,reports\1_CG_GA_24_tmax15,2_2_graph_build,number_of_edges,117326.0
202509140326345328410,reports\1_CG_GA_24_tmax15,3_3_column_generation,column_generation_time,86.44160103797913
202509140326345328411,reports\1_CG_GA_24_tmax15,3_3_column_generation,number_of_iterations,14.0
202509140326345328412,reports\1_CG_GA_24_tmax15,3_3_column_generation,start_objective,144376.52514898792
202509140326345328413,reports\1_CG_GA_24_tmax15,3_3_column_generation,optimal_value,143734.86114899375
202509140326345328414,reports\1_CG_GA_24_tmax15,3_3_column_generation,total_columns_generated,199.0
202509140326345328415,reports\1_CG_GA_24_tmax15,3_3_column_generation,total_reduced_cost,-1500878.7687761758
202509140330355782890,reports\1_CG_GA_24_tmax15,4_4_first_ga,ga_execution_time,241.03644728660583
202509140330355782891,reports\1_CG_GA_24_tmax15,4_4_first_ga,best_cost,118918.67730336094
202509140330355782892,reports\1_CG_GA_24_tmax15,4_4_first_ga,best_fitness,11.60092807424594
202509140330355782893,reports\1_CG_GA_24_tmax15,4_4_first_ga,best_v,84.0
202509140330355782894,reports\1_CG_GA_24_tmax15,4_4_first_ga,best_r,0.0
202509140330355782895,reports\1_CG_GA_24_tmax15,4_4_first_ga,best_u,29.0
202509140330355782896,reports\1_CG_GA_24_tmax15,4_4_first_ga,best_s,46.0
