log_ids,experiment_name,step,metric,value
202509140248072962200,reports\1_CG_GA_18_tmax15,1_1_initial_solution,solution_generation_time,2.8390324115753174
202509140248072962201,reports\1_CG_GA_18_tmax15,1_1_initial_solution,total_generated_columns,111.0
202509140248130136450,reports\1_CG_GA_18_tmax15,2_2_graph_build,graph_build_time,5.511653661727905
202509140248130136451,reports\1_CG_GA_18_tmax15,2_2_graph_build,number_of_nodes,520.0
202509140248130136452,reports\1_CG_GA_18_tmax15,2_2_graph_build,number_of_edges,117326.0
202509140250378258840,reports\1_CG_GA_18_tmax15,3_3_column_generation,column_generation_time,144.81223893165588
202509140250378258841,reports\1_CG_GA_18_tmax15,3_3_column_generation,number_of_iterations,22.0
202509140250378258842,reports\1_CG_GA_18_tmax15,3_3_column_generation,start_objective,141920.7492365757
202509140250378258843,reports\1_CG_GA_18_tmax15,3_3_column_generation,optimal_value,140485.0200881151
202509140250378258844,reports\1_CG_GA_18_tmax15,3_3_column_generation,total_columns_generated,402.0
202509140250378258845,reports\1_CG_GA_18_tmax15,3_3_column_generation,total_reduced_cost,-3931029.8051105193
202509140255231983850,reports\1_CG_GA_18_tmax15,4_4_first_ga,ga_execution_time,285.3635380268097
202509140255231983851,reports\1_CG_GA_18_tmax15,4_4_first_ga,best_cost,114285.1336768896
202509140255231983852,reports\1_CG_GA_18_tmax15,4_4_first_ga,best_fitness,6.402048655569781
202509140255231983853,reports\1_CG_GA_18_tmax15,4_4_first_ga,best_v,79.0
202509140255231983854,reports\1_CG_GA_18_tmax15,4_4_first_ga,best_r,46.0
202509140255231983855,reports\1_CG_GA_18_tmax15,4_4_first_ga,best_u,114.0
202509140255231983856,reports\1_CG_GA_18_tmax15,4_4_first_ga,best_s,32.0
