Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,5,2025-08-31 03:49:07,234261.44,415,0.0,0.1182,0.1048,134.6253,0.0111,0.002,134.8726
002,5,2025-08-31 03:49:07,233438.6,445,822.84,0.1564,0.109,113.7338,0.0213,0.001,114.0326
003,5,2025-08-31 03:49:07,233438.6,475,0.0,0.1304,0.0997,262.8165,0.0151,0.001,263.0822
004,5,2025-08-31 03:49:07,233438.6,505,0.0,0.1412,0.1087,136.0428,0.0115,0.0012,136.3135
005,5,2025-08-31 03:49:07,233438.6,535,0.0,0.1405,0.1221,80.1094,0.0062,0.001,80.3888
006,5,2025-08-31 03:49:07,233438.6,565,0.0,0.1751,0.0995,207.1931,0.0082,0.0005,207.4871
007,5,2025-08-31 03:49:07,233438.6,595,0.0,0.1442,0.1052,231.128,0.0077,0.001,231.3958
008,5,2025-08-31 03:49:07,233438.6,625,0.0,0.141,0.1025,134.6198,0.007,0.001,134.8793
009,5,2025-08-31 03:49:07,233438.6,655,0.0,0.1724,0.0957,228.8299,0.0053,0.0015,229.1173
010,5,2025-08-31 03:49:07,233438.6,685,0.0,0.1659,0.0963,94.1226,0.0214,0.002,94.4194
011,5,2025-08-31 03:49:07,233438.6,715,0.0,0.1718,0.1087,130.1383,0.0071,0.001,130.4442
012,5,2025-08-31 03:49:07,233438.6,745,0.0,0.1596,0.0968,148.4885,0.0103,0.001,148.7654
013,5,2025-08-31 03:49:07,233438.6,775,0.0,0.1715,0.0886,85.85,0.0111,0.001,86.1343
