Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,14,2025-08-31 09:32:40,232643.54,414,0.0,0.132,0.1081,170.6151,0.0218,0.001,170.8852
002,14,2025-08-31 09:32:40,230567.9,444,2075.64,0.1239,0.0927,164.7597,0.0049,0.0006,165.0079
003,14,2025-08-31 09:32:40,230567.9,474,0.0,0.1656,0.1103,205.2823,0.0233,0.001,205.59
004,14,2025-08-31 09:32:40,230512.88,504,55.02,0.1851,0.1513,108.3152,0.0212,0.0012,108.6855
005,14,2025-08-31 09:32:40,230512.88,534,0.0,0.1601,0.1238,149.8969,0.0137,0.007,150.2196
006,14,2025-08-31 09:32:40,230138.18,564,374.7,0.1627,0.146,96.4916,0.0089,0.001,96.8227
007,14,2025-08-31 09:32:40,230138.18,594,0.0,0.1576,0.1131,192.1574,0.0119,0.001,192.4502
008,14,2025-08-31 09:32:40,230138.18,624,0.0,0.2246,0.1086,179.294,0.0248,0.001,179.663
009,14,2025-08-31 09:32:40,230138.18,654,0.0,0.1708,0.1353,250.7298,0.0072,0.001,251.0564
010,14,2025-08-31 09:32:40,230138.18,684,0.0,0.1661,0.1141,171.1439,0.0099,0.0009,171.446
011,14,2025-08-31 09:32:40,230138.18,714,0.0,0.1823,0.1384,154.8508,0.0078,0.0025,155.1969
012,14,2025-08-31 09:32:40,230138.18,744,0.0,0.1866,0.158,196.386,0.0218,0.001,196.7651
013,14,2025-08-31 09:32:40,230138.18,774,0.0,0.1856,0.1135,162.0291,0.0203,0.001,162.3625
014,14,2025-08-31 09:32:40,230138.18,804,0.0,0.1766,0.0996,138.8101,0.0133,0.001,139.1279
015,14,2025-08-31 09:32:40,230138.18,834,0.0,0.2113,0.1097,149.6961,0.0302,0.0012,150.08
016,14,2025-08-31 09:32:40,230138.18,864,0.0,0.1893,0.0946,171.1693,0.0137,0.001,171.4801
017,14,2025-08-31 09:32:40,230138.18,894,0.0,0.1889,0.0936,196.623,0.0062,0.001,196.9297
