Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,7,2025-09-01 19:17:19,186844.6,378,0.0,0.1028,0.112,5.325,0.006,0.001,5.5538
002,7,2025-09-01 19:17:19,186200.64,407,643.97,0.119,0.116,5.1815,0.01,0.001,5.4335
003,7,2025-09-01 19:17:19,186200.64,437,0.0,0.1386,0.1357,5.9448,0.011,0.001,6.2396
004,7,2025-09-01 19:17:19,186200.64,459,0.0,0.147,0.116,6.8289,0.008,0.001,7.1139
005,7,2025-09-01 19:17:19,186200.64,477,0.0,0.144,0.118,5.222,0.009,0.001,5.505
006,7,2025-09-01 19:17:19,186200.64,492,0.0,0.131,0.115,6.9647,0.011,0.001,7.2336
007,7,2025-09-01 19:17:19,186200.64,504,0.0,0.135,0.114,6.5114,0.01,0.001,6.7824
008,7,2025-09-01 19:17:19,185140.49,525,1060.15,0.155,0.116,6.8329,0.0136,0.001,7.1271
009,7,2025-09-01 19:17:19,185140.49,539,0.0,0.1763,0.136,6.1152,0.019,0.001,6.4591
010,7,2025-09-01 19:17:19,185140.49,563,0.0,0.165,0.113,7.1307,0.008,0.001,7.4246
011,7,2025-09-01 19:17:19,185041.64,599,98.85,0.151,0.115,6.8814,0.009,0.001,7.1664
012,7,2025-09-01 19:17:19,185041.64,639,0.0,0.161,0.114,7.3771,0.008,0.001,7.6721
013,7,2025-09-01 19:17:19,185009.96,666,31.68,0.162,0.112,7.3412,0.008,0.001,7.6342
014,7,2025-09-01 19:17:19,185009.96,697,0.0,0.165,0.112,7.5196,0.006,0.001,7.8156
015,7,2025-09-01 19:17:19,185009.96,736,0.0,0.216,0.114,8.4985,0.017,0.001,8.8585
016,7,2025-09-01 19:17:19,185009.96,772,0.0,0.193,0.127,6.7467,0.0087,0.0006,7.0885
017,7,2025-09-01 19:17:19,185009.96,813,0.0,0.2295,0.133,8.3841,0.009,0.001,8.7696
018,7,2025-09-01 19:17:19,185009.96,850,0.0,0.19,0.11,7.2872,0.018,0.001,7.6192
019,7,2025-09-01 19:17:19,185009.96,893,0.0,0.212,0.119,7.0652,0.013,0.001,7.4232
020,7,2025-09-01 19:17:19,185009.96,919,0.0,0.207,0.122,7.7288,0.022,0.001,8.0918
021,7,2025-09-01 19:17:19,184807.39,944,202.58,0.222,0.1262,6.7696,0.01,0.001,7.1423
022,7,2025-09-01 19:17:19,184807.39,974,0.0,0.234,0.113,8.578,0.011,0.001,8.9522
023,7,2025-09-01 19:17:19,184807.39,1004,0.0,0.2764,0.124,6.143,0.007,0.0,6.5686
024,7,2025-09-01 19:17:19,184807.39,1028,0.0,0.298,0.121,8.0847,0.0203,0.0015,8.542
025,7,2025-09-01 19:17:19,184807.39,1056,0.0,0.2876,0.116,6.7196,0.006,0.001,7.1462
026,7,2025-09-01 19:17:19,184807.39,1081,0.0,0.2821,0.1246,7.103,0.0063,0.0011,7.5352
027,7,2025-09-01 19:17:19,184807.39,1124,0.0,0.2865,0.118,7.0026,0.007,0.001,7.4326
028,7,2025-09-01 19:17:19,184125.42,1166,681.97,0.334,0.159,7.2483,0.01,0.001,7.7703
029,7,2025-09-01 19:17:19,183518.06,1216,607.36,0.328,0.113,8.6696,0.0091,0.0011,9.1398
030,7,2025-09-01 19:17:19,182690.66,1259,827.39,0.3966,0.12,7.3862,0.006,0.001,7.9313
031,7,2025-09-01 19:17:19,181648.71,1295,1041.95,0.316,0.112,5.5826,0.017,0.001,6.0496
032,7,2025-09-01 19:17:19,181011.85,1345,636.86,0.308,0.111,8.5557,0.0076,0.001,9.0064
033,7,2025-09-01 19:17:19,179688.43,1395,1323.42,0.332,0.117,7.6208,0.005,0.001,8.0948
034,7,2025-09-01 19:17:19,178706.37,1439,982.07,0.353,0.114,8.0469,0.014,0.001,8.5479
035,7,2025-09-01 19:17:19,177499.8,1483,1206.56,0.435,0.116,5.9661,0.015,0.001,6.5642
036,7,2025-09-01 19:17:19,175396.45,1533,2103.35,0.4015,0.122,7.0656,0.013,0.001,7.6302
037,7,2025-09-01 19:17:19,173437.49,1581,1958.96,0.438,0.117,7.3707,0.008,0.001,7.9577
038,7,2025-09-01 19:17:19,172195.65,1631,1241.84,0.387,0.1314,8.1631,0.009,0.001,8.7131
039,7,2025-09-01 19:17:19,168694.75,1681,3500.89,0.399,0.12,8.5195,0.018,0.001,9.0775
