Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,4,2025-09-01 18:40:04,186884.92,360,0.0,0.111,0.117,5.4494,0.012,0.001,5.6974
002,4,2025-09-01 18:40:04,186753.6,380,131.33,0.128,0.124,6.2561,0.013,0.001,6.5311
003,4,2025-09-01 18:40:04,186517.44,396,236.16,0.136,0.113,5.6924,0.01,0.0,5.9614
004,4,2025-09-01 18:40:04,186517.44,411,0.0,0.132,0.115,5.5342,0.0286,0.0016,5.8209
005,4,2025-09-01 18:40:04,186517.44,424,0.0,0.1538,0.1395,6.5056,0.008,0.001,6.8199
006,4,2025-09-01 18:40:04,186330.81,470,186.62,0.15,0.111,6.2056,0.007,0.001,6.4836
007,4,2025-09-01 18:40:04,186192.57,496,138.24,0.151,0.118,6.296,0.013,0.0,6.587
008,4,2025-09-01 18:40:04,186192.57,525,0.0,0.167,0.1358,6.0573,0.016,0.001,6.3876
009,4,2025-09-01 18:40:04,186192.57,553,0.0,0.153,0.122,6.6944,0.005,0.001,6.9874
010,4,2025-09-01 18:40:04,185246.85,583,945.72,0.175,0.117,6.7603,0.0157,0.001,7.0832
011,4,2025-09-01 18:40:04,185171.4,601,75.46,0.1851,0.123,7.7333,0.013,0.001,8.072
012,4,2025-09-01 18:40:04,185171.4,616,0.0,0.157,0.116,6.4373,0.016,0.001,6.7413
013,4,2025-09-01 18:40:04,185171.4,636,0.0,0.1982,0.1361,6.5368,0.007,0.001,6.8965
014,4,2025-09-01 18:40:04,185171.4,668,0.0,0.177,0.122,7.168,0.007,0.001,7.489
015,4,2025-09-01 18:40:04,185171.4,698,0.0,0.208,0.118,6.9605,0.01,0.001,7.3095
016,4,2025-09-01 18:40:04,185171.4,731,0.0,0.223,0.123,7.3804,0.019,0.002,7.7624
017,4,2025-09-01 18:40:04,185171.4,757,0.0,0.205,0.119,7.7512,0.0127,0.0011,8.1075
018,4,2025-09-01 18:40:04,184547.83,778,623.57,0.2329,0.124,7.1766,0.0079,0.001,7.557
019,4,2025-09-01 18:40:04,184547.83,805,0.0,0.2041,0.12,8.0791,0.007,0.001,8.4272
020,4,2025-09-01 18:40:04,184547.83,825,0.0,0.213,0.114,7.6,0.01,0.001,7.958
021,4,2025-09-01 18:40:04,184547.83,870,0.0,0.206,0.115,8.8059,0.012,0.001,9.1539
022,4,2025-09-01 18:40:04,184547.83,894,0.0,0.24,0.117,7.2029,0.007,0.001,7.5839
023,4,2025-09-01 18:40:04,184547.83,936,0.0,0.222,0.119,8.4544,0.008,0.001,8.8224
024,4,2025-09-01 18:40:04,184238.58,962,309.24,0.237,0.12,8.4222,0.012,0.001,8.8072
025,4,2025-09-01 18:40:04,183765.35,1008,473.24,0.239,0.126,8.404,0.006,0.002,8.794
026,4,2025-09-01 18:40:04,183765.35,1049,0.0,0.271,0.124,9.0213,0.007,0.001,9.4463
027,4,2025-09-01 18:40:04,183765.35,1092,0.0,0.278,0.114,8.5518,0.005,0.001,8.9688
028,4,2025-09-01 18:40:04,182600.86,1129,1164.49,0.3171,0.119,8.5377,0.009,0.001,9.0008
029,4,2025-09-01 18:40:04,181612.07,1171,988.79,0.334,0.123,9.4692,0.007,0.002,9.9562
030,4,2025-09-01 18:40:04,179968.63,1208,1643.44,0.319,0.116,8.4175,0.009,0.001,8.8805
