Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,4,2025-08-31 03:14:34,232792.3,414,0.0,0.1239,0.1136,73.9161,0.02,0.001,74.1817
002,4,2025-08-31 03:14:34,230301.94,444,2490.36,0.1194,0.1314,116.1446,0.0133,0.001,116.4189
003,4,2025-08-31 03:14:34,230301.94,474,0.0,0.1318,0.1098,155.5272,0.0077,0.001,155.7886
004,4,2025-08-31 03:14:34,230301.94,504,0.0,0.1448,0.0917,123.7581,0.0205,0.001,124.024
005,4,2025-08-31 03:14:34,229967.56,534,334.38,0.1384,0.1254,174.9403,0.0197,0.001,175.2319
006,4,2025-08-31 03:14:34,229967.56,564,0.0,0.1411,0.129,76.2591,0.0107,0.001,76.5519
007,4,2025-08-31 03:14:34,229829.32,594,138.24,0.1432,0.14,212.5486,0.023,0.001,212.8639
008,4,2025-08-31 03:14:34,229829.32,624,0.0,0.1462,0.1033,210.5324,0.0298,0.001,210.8382
009,4,2025-08-31 03:14:34,229829.32,654,0.0,0.1619,0.1053,234.5394,0.0085,0.001,234.8262
010,4,2025-08-31 03:14:34,229829.32,684,0.0,0.1879,0.1106,216.1,0.007,0.001,216.4166
011,4,2025-08-31 03:14:34,229829.32,714,0.0,0.1536,0.1059,113.0168,0.007,0.001,113.3343
012,4,2025-08-31 03:14:34,229829.32,744,0.0,0.1641,0.1009,66.603,0.0089,0.001,66.887
013,4,2025-08-31 03:14:34,229829.32,774,0.0,0.159,0.0922,87.2348,0.022,0.0016,87.5208
014,4,2025-08-31 03:14:34,229829.32,804,0.0,0.214,0.0907,110.6446,0.005,0.001,110.9754
015,4,2025-08-31 03:14:34,229829.32,834,0.0,0.1914,0.1173,127.6272,0.0051,0.001,127.9572
016,4,2025-08-31 03:14:34,229829.32,864,0.0,0.1826,0.0988,235.1462,0.0084,0.001,235.4492
017,4,2025-08-31 03:14:34,229829.32,894,0.0,0.1941,0.1067,95.9752,0.0052,0.001,96.2944
018,4,2025-08-31 03:14:34,229829.32,924,0.0,0.2195,0.0904,116.0575,0.0087,0.001,116.3912
