Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,3,2025-09-01 18:22:41,186844.6,364,0.0,0.13,0.112,5.7532,0.008,0.0,6.0112
002,3,2025-09-01 18:22:41,186637.9,383,206.7,0.13,0.1602,5.3794,0.022,0.001,5.7111
003,3,2025-09-01 18:22:41,186637.9,417,0.0,0.141,0.116,5.4955,0.012,0.001,5.7735
004,3,2025-09-01 18:22:41,186313.04,453,324.86,0.162,0.126,6.1849,0.009,0.001,6.4919
005,3,2025-09-01 18:22:41,186247.37,489,65.66,0.138,0.1312,6.4956,0.01,0.001,6.7848
006,3,2025-09-01 18:22:41,186247.37,506,0.0,0.164,0.122,5.2011,0.018,0.001,5.5141
007,3,2025-09-01 18:22:41,186247.37,523,0.0,0.161,0.118,6.5426,0.012,0.002,6.8466
008,3,2025-09-01 18:22:41,186247.37,536,0.0,0.168,0.116,6.8027,0.01,0.001,7.1107
009,3,2025-09-01 18:22:41,186247.37,557,0.0,0.157,0.122,6.1084,0.008,0.001,6.4074
010,3,2025-09-01 18:22:41,186247.37,574,0.0,0.172,0.1335,6.1138,0.006,0.001,6.4373
011,3,2025-09-01 18:22:41,186203.6,590,43.78,0.17,0.126,6.0777,0.01,0.0,6.3967
012,3,2025-09-01 18:22:41,186203.6,617,0.0,0.172,0.116,6.591,0.008,0.001,6.9
013,3,2025-09-01 18:22:41,186203.6,645,0.0,0.18,0.119,6.2623,0.008,0.001,6.5813
014,3,2025-09-01 18:22:41,186203.6,669,0.0,0.191,0.118,7.5704,0.008,0.001,7.9004
015,3,2025-09-01 18:22:41,186203.6,711,0.0,0.175,0.12,7.9223,0.008,0.001,8.2443
016,3,2025-09-01 18:22:41,185266.07,749,937.52,0.2,0.123,7.5459,0.01,0.001,7.8959
017,3,2025-09-01 18:22:41,185266.07,780,0.0,0.189,0.115,7.0518,0.006,0.001,7.3768
018,3,2025-09-01 18:22:41,185222.82,813,43.25,0.207,0.119,7.9507,0.014,0.001,8.3067
019,3,2025-09-01 18:22:41,184698.69,852,524.14,0.224,0.135,6.968,0.007,0.001,7.3489
020,3,2025-09-01 18:22:41,184698.69,898,0.0,0.275,0.1279,6.5216,0.009,0.0,6.95
021,3,2025-09-01 18:22:41,184698.69,932,0.0,0.208,0.114,6.3606,0.01,0.001,6.7066
022,3,2025-09-01 18:22:41,184504.6,982,194.09,0.246,0.129,6.559,0.0077,0.0011,6.9583
023,3,2025-09-01 18:22:41,184447.38,1014,57.22,0.2542,0.126,7.5886,0.009,0.001,7.9983
024,3,2025-09-01 18:22:41,183763.17,1057,684.21,0.264,0.117,8.6716,0.009,0.001,9.0776
025,3,2025-09-01 18:22:41,183763.17,1100,0.0,0.253,0.1353,9.5076,0.007,0.001,9.9249
026,3,2025-09-01 18:22:41,183640.88,1150,122.3,0.278,0.1627,7.809,0.008,0.0,8.2818
027,3,2025-09-01 18:22:41,182854.75,1200,786.13,0.315,0.116,8.2897,0.01,0.001,8.7497
028,3,2025-09-01 18:22:41,181614.57,1250,1240.17,0.315,0.114,7.4115,0.007,0.0,7.8645
029,3,2025-09-01 18:22:41,180603.97,1300,1010.6,0.3842,0.1497,8.0956,0.009,0.001,8.6626
030,3,2025-09-01 18:22:41,179237.12,1350,1366.85,0.4067,0.111,6.252,0.013,0.001,6.8047
031,3,2025-09-01 18:22:41,177719.23,1399,1517.9,0.4228,0.131,8.7132,0.006,0.001,9.294
032,3,2025-09-01 18:22:41,176398.6,1449,1320.62,0.363,0.138,8.0205,0.007,0.0,8.5544
033,3,2025-09-01 18:22:41,174247.1,1487,2151.51,0.384,0.123,8.3278,0.01,0.001,8.8658
034,3,2025-09-01 18:22:41,172911.56,1527,1335.54,0.352,0.125,9.0401,0.013,0.001,9.5531
035,3,2025-09-01 18:22:41,171253.68,1577,1657.88,0.404,0.137,8.6112,0.009,0.001,9.1862
036,3,2025-09-01 18:22:41,169753.15,1614,1500.53,0.409,0.1245,8.94,0.007,0.001,9.5046
037,3,2025-09-01 18:22:41,168219.74,1646,1533.41,0.4715,0.1215,7.8633,0.011,0.001,8.5103
038,3,2025-09-01 18:22:41,166427.36,1682,1792.38,0.43,0.124,8.0324,0.008,0.001,8.6224
039,3,2025-09-01 18:22:41,165384.72,1719,1042.64,0.427,0.1488,8.8695,0.015,0.0,9.4929
040,3,2025-09-01 18:22:41,164311.47,1756,1073.25,0.432,0.118,7.328,0.012,0.001,7.936
041,3,2025-09-01 18:22:41,161988.23,1801,2323.24,0.455,0.1209,8.9039,0.008,0.001,9.5189
042,3,2025-09-01 18:22:41,160306.8,1840,1681.44,0.464,0.122,8.9983,0.008,0.001,9.6233
043,3,2025-09-01 18:22:41,159561.57,1874,745.22,0.4814,0.1199,8.325,0.01,0.001,8.9723
044,3,2025-09-01 18:22:41,157618.89,1916,1942.68,0.5537,0.13,8.7091,0.006,0.001,9.4357
045,3,2025-09-01 18:22:41,155872.2,1959,1746.69,0.472,0.134,8.7742,0.013,0.001,9.4222
046,3,2025-09-01 18:22:41,154426.12,1995,1446.07,0.51,0.122,8.2234,0.007,0.001,8.8944
047,3,2025-09-01 18:22:41,152861.02,2033,1565.1,0.515,0.1537,8.2537,0.014,0.001,8.9705
048,3,2025-09-01 18:22:41,151756.63,2072,1104.39,0.533,0.1148,7.6899,0.009,0.002,8.3797
049,3,2025-09-01 18:22:41,150237.99,2102,1518.64,0.551,0.1139,8.3913,0.009,0.0,9.1082
050,3,2025-09-01 18:22:41,149196.17,2134,1041.82,0.595,0.1281,8.5092,0.011,0.001,9.2743
051,3,2025-09-01 18:22:41,148218.27,2173,977.89,0.6394,0.124,8.1681,0.01,0.001,8.9773
052,3,2025-09-01 18:22:41,147311.53,2213,906.75,0.674,0.112,7.945,0.016,0.001,8.799
053,3,2025-09-01 18:22:41,146305.37,2259,1006.16,0.643,0.116,8.2527,0.013,0.001,9.0587
054,3,2025-09-01 18:22:41,144958.11,2295,1347.26,0.6041,0.112,8.203,0.0172,0.001,8.9706
055,3,2025-09-01 18:22:41,144018.93,2328,939.18,0.6895,0.128,8.9985,0.0234,0.001,9.8847
056,3,2025-09-01 18:22:41,143073.92,2366,945.01,0.6414,0.119,8.5003,0.015,0.001,9.3173
057,3,2025-09-01 18:22:41,141946.85,2403,1127.07,0.6243,0.117,7.4582,0.012,0.001,8.2481
058,3,2025-09-01 18:22:41,140981.9,2451,964.95,0.7217,0.115,9.1531,0.008,0.001,10.0409
059,3,2025-09-01 18:22:41,140305.95,2483,675.95,0.7084,0.123,7.897,0.018,0.0,8.7894
060,3,2025-09-01 18:22:41,139241.79,2515,1064.17,0.7149,0.107,7.9417,0.013,0.001,8.8166
061,3,2025-09-01 18:22:41,138260.77,2544,981.01,0.7423,0.115,7.5781,0.025,0.001,8.511
062,3,2025-09-01 18:22:41,137538.97,2583,721.8,0.693,0.1088,8.5098,0.016,0.001,9.3737
063,3,2025-09-01 18:22:41,136492.47,2618,1046.49,0.7754,0.131,8.177,0.011,0.001,9.1374
064,3,2025-09-01 18:22:41,135719.72,2654,772.76,0.716,0.108,8.1752,0.01,0.001,9.0485
065,3,2025-09-01 18:22:41,134790.3,2694,929.42,0.7927,0.117,8.7413,0.008,0.002,9.7031
066,3,2025-09-01 18:22:41,133870.1,2730,920.19,0.7894,0.119,7.8738,0.009,0.0,8.8363
067,3,2025-09-01 18:22:41,132722.8,2758,1147.3,0.7367,0.112,8.9046,0.0143,0.0005,9.8077
068,3,2025-09-01 18:22:41,132127.88,2793,594.92,0.7683,0.121,8.6017,0.013,0.001,9.5555
069,3,2025-09-01 18:22:41,131547.3,2821,580.57,0.8719,0.117,8.3268,0.007,0.001,9.3778
070,3,2025-09-01 18:22:41,131220.16,2856,327.15,0.8274,0.126,8.4984,0.009,0.002,9.5048
071,3,2025-09-01 18:22:41,130601.79,2899,618.37,0.8117,0.111,10.2482,0.018,0.001,11.2359
072,3,2025-09-01 18:22:41,130329.35,2930,272.43,0.8846,0.132,8.2155,0.009,0.001,9.3001
073,3,2025-09-01 18:22:41,129956.83,2967,372.52,0.8558,0.117,7.5556,0.012,0.001,8.5964
074,3,2025-09-01 18:22:41,129498.95,2992,457.89,0.8534,0.136,7.8168,0.019,0.001,8.8722
075,3,2025-09-01 18:22:41,129191.36,3033,307.59,0.8116,0.114,8.5976,0.012,0.001,9.5822
076,3,2025-09-01 18:22:41,128804.68,3057,386.68,0.7286,0.111,7.5462,0.018,0.001,8.4569
077,3,2025-09-01 18:22:41,128481.54,3088,323.14,0.7475,0.114,7.2263,0.009,0.001,8.146
078,3,2025-09-01 18:22:41,128063.22,3116,418.32,0.714,0.1323,8.9169,0.009,0.001,9.8213
079,3,2025-09-01 18:22:41,127744.4,3158,318.81,0.7189,0.1187,8.7145,0.011,0.002,9.6124
080,3,2025-09-01 18:22:41,127305.86,3196,438.54,0.733,0.108,9.2669,0.014,0.001,10.1719
081,3,2025-09-01 18:22:41,126951.11,3224,354.75,0.815,0.11,8.7702,0.013,0.0,9.7542
082,3,2025-09-01 18:22:41,126670.72,3256,280.39,0.7289,0.118,8.7125,0.015,0.001,9.6314
083,3,2025-09-01 18:22:41,126406.64,3286,264.08,0.7493,0.115,7.9724,0.015,0.001,8.9038
084,3,2025-09-01 18:22:41,126094.04,3319,312.61,0.7836,0.117,9.3098,0.009,0.001,10.2773
085,3,2025-09-01 18:22:41,125779.73,3339,314.31,0.8248,0.121,10.2086,0.022,0.001,11.2334
