Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,12,2025-08-31 07:56:17,230614.76,408,0.0,0.1476,0.1337,170.7933,0.0267,0.005,171.1139
002,12,2025-08-31 07:56:17,229468.52,438,1146.24,0.137,0.1046,163.5905,0.0144,0.0,163.8554
003,12,2025-08-31 07:56:17,229468.52,468,0.0,0.1746,0.1023,166.3932,0.007,0.001,166.6861
004,12,2025-08-31 07:56:17,229468.52,498,0.0,0.1241,0.1056,72.5807,0.0257,0.001,72.8443
005,12,2025-08-31 07:56:17,229468.52,528,0.0,0.1287,0.0937,86.8921,0.021,0.0,87.1455
006,12,2025-08-31 07:56:17,229468.52,558,0.0,0.1832,0.13,103.8244,0.0097,0.0,104.1599
007,12,2025-08-31 07:56:17,229468.52,588,0.0,0.1409,0.1071,127.0734,0.0068,0.001,127.3392
008,12,2025-08-31 07:56:17,229468.52,618,0.0,0.1562,0.121,150.3496,0.0296,0.001,150.6656
009,12,2025-08-31 07:56:17,229468.52,648,0.0,0.1503,0.1771,168.8076,0.0218,0.001,169.1759
010,12,2025-08-31 07:56:17,229468.52,678,0.0,0.1653,0.0996,59.6264,0.0257,0.001,59.9272
011,12,2025-08-31 07:56:17,229468.52,708,0.0,0.1524,0.1104,195.3974,0.0072,0.0008,195.6824
012,12,2025-08-31 07:56:17,229468.52,738,0.0,0.1682,0.1067,115.4461,0.0226,0.001,115.7547
013,12,2025-08-31 07:56:17,229468.52,768,0.0,0.1791,0.1084,152.7371,0.0062,0.0014,153.0454
