Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,21,2025-10-26 02:07:46,148098.28,1408,1000000.0,0.4805,0.1612,8.1681,0.0216,0.0216,8.8339
002,21,2025-10-26 02:07:46,148098.28,1438,0.0,0.4804,0.1243,9.3062,0.0,0.0,9.9228
003,21,2025-10-26 02:07:46,147894.38,1456,203.9,0.5179,0.1124,8.8097,0.0228,0.0228,9.4755
004,21,2025-10-26 02:07:46,144139.44,1482,3754.94,0.6383,0.1411,8.9138,0.0121,0.0121,9.7053
005,21,2025-10-26 02:07:46,141899.57,1508,2239.87,0.619,0.1391,10.0989,0.017,0.017,10.8805
006,21,2025-10-26 02:07:46,139758.22,1535,2141.34,0.554,0.1486,8.7572,0.0139,0.0139,9.4761
007,21,2025-10-26 02:07:46,138513.22,1555,1245.01,0.5811,0.1269,10.5587,0.0085,0.0085,11.2762
008,21,2025-10-26 02:07:46,137078.56,1576,1434.66,0.6494,0.1222,9.3498,0.0178,0.0178,10.1393
009,21,2025-10-26 02:07:46,135825.31,1602,1253.25,0.5744,0.1296,9.8921,0.0103,0.0103,10.6074
010,21,2025-10-26 02:07:46,134197.14,1632,1628.17,0.7062,0.1155,9.2672,0.0205,0.0205,10.1103
011,21,2025-10-26 02:07:46,133674.61,1649,522.53,0.5746,0.1499,8.1523,0.0123,0.0123,8.8892
012,21,2025-10-26 02:07:46,132766.02,1676,908.59,0.6437,0.1111,8.6596,0.008,0.008,9.424
013,21,2025-10-26 02:07:46,131591.21,1698,1174.81,0.6954,0.1066,8.9124,0.0058,0.0058,9.7363
014,21,2025-10-26 02:07:46,130474.53,1719,1116.68,0.7487,0.1369,8.9528,0.01,0.01,9.8675
015,21,2025-10-26 02:07:46,129120.54,1745,1353.99,0.8655,0.1263,9.0364,0.0239,0.0239,10.0531
016,21,2025-10-26 02:07:46,128254.94,1761,865.6,0.7833,0.1201,7.943,0.0111,0.0111,8.8647
017,21,2025-10-26 02:07:46,127521.94,1773,733.0,0.676,0.1134,9.7043,0.0122,0.0122,10.5115
018,21,2025-10-26 02:07:46,126880.78,1801,641.16,0.7088,0.1776,9.4532,0.019,0.019,10.3855
019,21,2025-10-26 02:07:46,126088.34,1821,792.43,2.4517,0.2569,8.9028,0.0159,0.0159,11.6753
020,21,2025-10-26 02:07:46,125472.12,1850,616.22,0.7097,0.1725,8.7833,0.0,0.0,9.6734
021,21,2025-10-26 02:07:46,124772.66,1867,699.46,0.6724,0.1251,9.1735,0.0096,0.0096,9.9837
022,21,2025-10-26 02:07:46,124158.27,1894,614.39,0.7943,0.1602,8.2804,0.0,0.0,9.2348
023,21,2025-10-26 02:07:46,123344.73,1912,813.54,0.7978,0.1098,7.2292,0.0,0.0,8.1367
024,21,2025-10-26 02:07:46,122712.77,1935,631.96,0.7833,0.1225,7.8578,0.0105,0.0105,8.7757
025,21,2025-10-26 02:07:46,122193.24,1953,519.53,0.8172,0.1013,7.7815,0.0,0.0,8.703
026,21,2025-10-26 02:07:46,121673.88,1971,519.35,0.8313,0.1044,7.5572,0.0165,0.0165,8.5221
027,21,2025-10-26 02:07:46,121177.05,1983,496.83,0.7193,0.1012,7.6243,0.0159,0.0159,8.4616
028,21,2025-10-26 02:07:46,120876.79,2003,300.27,0.8107,0.1075,8.2703,0.0,0.0,9.1915
029,21,2025-10-26 02:07:46,120360.96,2028,515.82,0.7416,0.1062,8.2868,0.0122,0.0122,9.1499
030,21,2025-10-26 02:07:46,119897.4,2045,463.56,0.7784,0.1027,8.3647,0.0142,0.0142,9.2641
031,21,2025-10-26 02:07:46,119474.82,2063,422.58,0.731,0.109,7.7019,0.0247,0.0247,8.5667
032,21,2025-10-26 02:07:46,119070.34,2083,404.48,0.7498,0.1007,7.6936,0.0101,0.0101,8.5558
033,21,2025-10-26 02:07:46,118679.48,2107,390.85,0.8532,0.1093,7.4616,0.0,0.0,8.4257
034,21,2025-10-26 02:07:46,118256.06,2125,423.43,0.8947,0.1143,7.7934,0.0071,0.0071,8.8256
035,21,2025-10-26 02:07:46,117910.05,2142,346.01,0.8508,0.0987,7.3892,0.007,0.007,8.3522
036,21,2025-10-26 02:07:46,117487.83,2168,422.21,0.8201,0.1046,7.6102,0.0,0.0,8.5456
037,21,2025-10-26 02:07:46,117073.3,2196,414.53,0.9515,0.1168,8.3211,0.0,0.0,9.3895
038,21,2025-10-26 02:07:46,116560.01,2216,513.29,0.8816,0.1143,8.1673,0.0139,0.0139,9.178
039,21,2025-10-26 02:07:46,115931.31,2233,628.7,0.8437,0.1517,7.0517,0.0097,0.0097,8.0589
040,21,2025-10-26 02:07:46,115688.32,2252,242.99,1.0037,0.1193,7.5188,0.008,0.008,8.6683
041,21,2025-10-26 02:07:46,115855.61,2271,167.29,0.776,0.1032,7.7305,0.0,0.0,8.6119
042,21,2025-10-26 02:07:46,115396.59,2294,459.03,0.913,0.0973,8.5058,0.0055,0.0055,9.5236
043,21,2025-10-26 02:07:46,115104.75,2314,291.84,0.9499,0.096,7.8818,0.0,0.0,8.9286
044,21,2025-10-26 02:07:46,114879.58,2353,225.17,0.8852,0.0954,8.341,0.0087,0.0087,9.3639
045,21,2025-10-26 02:07:46,114642.15,2380,237.43,0.8346,0.0927,7.7314,0.0083,0.0083,8.6701
