Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
053,3,2025-10-25 20:28:53,113730.88,2484,288.26,0.9612,0.106,8.0861,0.009,0.009,9.1644
054,3,2025-10-25 20:28:53,113502.35,2522,228.53,1.201,0.118,7.5405,0.008,0.008,8.8695
055,3,2025-10-25 20:28:53,113178.8,2547,323.55,0.9589,0.132,8.0826,0.005,0.005,9.1815
056,3,2025-10-25 20:28:53,113000.03,2576,178.77,0.9644,0.104,8.141,0.006,0.006,9.2184
057,3,2025-10-25 20:28:53,112821.22,2602,178.8,1.1176,0.098,8.7088,0.005,0.005,9.9334
058,3,2025-10-25 20:28:53,112639.58,2630,181.64,1.1219,0.108,7.6848,0.011,0.011,8.9287
059,3,2025-10-25 20:28:53,112472.33,2656,167.25,1.3305,0.1499,8.4825,0.009,0.009,9.9754
060,3,2025-10-25 20:28:53,112251.52,2682,220.81,1.1691,0.1738,7.4715,0.006,0.006,8.8239
061,3,2025-10-25 20:28:53,112540.2,2705,288.68,1.0277,0.098,8.5134,0.01,0.01,9.652
062,3,2025-10-25 20:28:53,112158.12,2735,382.08,1.0811,0.0981,7.8858,0.008,0.008,9.075
063,3,2025-10-25 20:28:53,111937.54,2754,220.58,1.2523,0.099,7.7541,0.006,0.006,9.1164
064,3,2025-10-25 20:28:53,111677.55,2775,259.99,1.6579,0.164,7.7564,0.006,0.006,9.5923
065,3,2025-10-25 20:28:53,111569.15,2805,108.4,1.1456,0.105,7.4468,0.005,0.005,8.7075
066,3,2025-10-25 20:28:53,111399.6,2831,169.55,1.296,0.127,8.0784,0.008,0.008,9.5114
067,3,2025-10-25 20:28:53,111277.43,2850,122.17,1.3192,0.102,8.6716,0.005,0.005,10.1018
068,3,2025-10-25 20:28:53,111122.9,2879,154.53,1.3258,0.089,10.4603,0.009,0.009,11.8891
069,3,2025-10-25 20:28:53,110934.1,2900,188.8,1.3013,0.123,7.3561,0.007,0.007,8.7903
070,3,2025-10-25 20:28:53,110781.22,2921,152.88,1.1934,0.128,9.0148,0.008,0.008,10.3463
071,3,2025-10-25 20:28:53,110906.23,2939,125.01,1.9682,0.296,11.2345,0.008,0.008,13.5127
072,3,2025-10-25 20:28:53,110684.67,2957,221.56,1.5282,0.192,9.4139,0.005,0.005,11.1447
073,3,2025-10-25 20:28:53,110612.11,2990,72.56,1.2536,0.179,10.4907,0.006,0.006,11.9343
074,3,2025-10-25 20:28:53,110479.68,3011,132.43,1.5105,0.129,8.7463,0.008,0.008,10.3978
075,3,2025-10-25 20:28:53,110310.51,3037,169.17,1.4909,0.119,9.4022,0.004,0.004,11.0211
076,3,2025-10-25 20:28:53,110219.31,3060,91.2,1.2577,0.111,11.4456,0.008,0.008,12.8272
077,3,2025-10-25 20:28:53,110005.95,3090,213.36,1.3436,0.11,9.0348,0.008,0.008,10.4995
078,3,2025-10-25 20:28:53,109899.5,3130,106.44,1.5184,0.1881,8.8134,0.006,0.006,10.5311
079,3,2025-10-25 20:28:53,109771.96,3164,127.54,1.274,0.1377,9.1757,0.006,0.006,10.5968
080,3,2025-10-25 20:28:53,109620.83,3185,151.13,1.3007,0.095,7.7537,0.005,0.005,9.1554
081,3,2025-10-25 20:28:53,109723.65,3208,102.82,1.6892,0.185,8.6192,0.008,0.008,10.5054
082,3,2025-10-25 20:28:53,109559.45,3227,164.2,1.3511,0.1408,7.9044,0.005,0.005,9.4064
083,3,2025-10-25 20:28:53,109430.95,3252,128.5,1.4137,0.082,11.2112,0.007,0.007,12.7179
084,3,2025-10-25 20:28:53,109312.75,3275,118.2,1.3975,0.1176,7.9627,0.008,0.008,9.4887
085,3,2025-10-25 20:28:53,109168.01,3305,144.74,1.3466,0.106,8.6112,0.006,0.006,10.0738
086,3,2025-10-25 20:28:53,109034.86,3328,133.15,1.2012,0.079,7.0554,0.012,0.012,8.3496
087,3,2025-10-25 20:28:53,108916.07,3364,118.79,1.6654,0.094,8.1385,0.009,0.009,9.911
088,3,2025-10-25 20:28:53,108782.49,3388,133.58,1.3998,0.0891,7.9335,0.005,0.005,9.4294
089,3,2025-10-25 20:28:53,108574.87,3418,207.62,1.5901,0.178,8.2604,0.012,0.012,10.0445
090,3,2025-10-25 20:28:53,108425.39,3442,149.48,1.3985,0.113,7.9554,0.006,0.006,9.4769
091,3,2025-10-25 20:28:53,108878.29,3458,452.89,1.2915,0.1147,6.4235,0.009,0.009,7.8418
092,3,2025-10-25 20:28:53,108657.41,3486,220.88,1.4381,0.087,7.4634,0.005,0.005,8.9974
093,3,2025-10-25 20:28:53,108154.07,3499,503.33,1.3586,0.09,6.6287,0.005,0.005,8.0833
094,3,2025-10-25 20:28:53,108003.17,3527,150.91,1.4677,0.11,7.9463,0.004,0.004,9.5339
095,3,2025-10-25 20:28:53,107866.53,3556,136.64,1.36,0.1113,8.6446,0.005,0.005,10.1259
096,3,2025-10-25 20:28:53,107785.86,3595,80.67,1.514,0.085,7.6986,0.007,0.007,9.3087
097,3,2025-10-25 20:28:53,107681.77,3622,104.09,1.4151,0.083,8.4596,0.005,0.005,9.9657
098,3,2025-10-25 20:28:53,107604.2,3641,77.58,1.5016,0.093,7.9794,0.006,0.006,9.584
099,3,2025-10-25 20:28:53,107528.94,3667,75.25,1.5199,0.08,8.9607,0.007,0.007,10.5716
100,3,2025-10-25 20:28:53,107330.77,3697,198.17,1.4412,0.1541,7.8467,0.006,0.006,9.452
