log_ids,experiment_name,step,metric,value
202510031532109898730,2,initial_solution,solution_generation_time,3.5613975524902344
202510031532109898731,2,initial_solution,total_generated_columns,124.0
202510031533357076252,2,preprocessing_and_transformations,pool_deduplication_run_time,0.001999
202510031533357086250,2,initial_solution,pool_solution_generation_time,80.08000826835632
202510031533357086251,2,initial_solution,pool_total_generated_columns,2722.0
202510031535271307660,2,genetic_algorithm,ga_execution_time,111.36714506149292
202510031535271307661,2,genetic_algorithm,best_cost,1459691.1010342613
202510031535271307662,2,genetic_algorithm,best_fitness,595.856579688017
202510031535271307663,2,genetic_algorithm,best_v,1241.0
202510031535271307664,2,genetic_algorithm,best_r,2670.0
202510031535271307665,2,genetic_algorithm,best_u,0.0
202510031535271307666,2,genetic_algorithm,best_s,775.0
202510031535271337942,2,preprocessing_and_transformations,combination_deduplication_run_time,0.001
202510031535324899490,2,graph_build,graph_build_time,5.16966700553894
202510031535324899491,2,graph_build,number_of_nodes,520.0
202510031535324899492,2,graph_build,number_of_edges,117326.0
202510031535531878710,2,column_generation,column_generation_time,20.6968891620636
202510031535531878711,2,column_generation,number_of_iterations,3
202510031535531878712,2,column_generation,start_objective,151801.53247453817
202510031535531878713,2,column_generation,final_objective,151703.61247453815
202510031535531878714,2,column_generation,is_optimal,True
202510031535531878715,2,column_generation,is_integer,True
202510031535531878716,2,column_generation,total_columns_generated,30
202510031535531878717,2,column_generation,total_reduced_cost,-166473.81290393037
