log_ids,experiment_name,step,metric,value
202510050056312637520,27,initial_solution,solution_generation_time,3.270906686782837
202510050056312637521,27,initial_solution,total_generated_columns,121.0
2025100500574956457827,27,preprocessing_and_transformations,pool_deduplication_run_time,0.004239
202510050057495645780,27,initial_solution,pool_solution_generation_time,74.16218042373657
202510050057495645781,27,initial_solution,pool_total_generated_columns,2731.0
202510050059531932050,27,genetic_algorithm,ga_execution_time,123.61875009536743
202510050059531932051,27,genetic_algorithm,best_cost,1496534.2354750917
202510050059531932052,27,genetic_algorithm,best_fitness,716.2290370810393
202510050059531932053,27,genetic_algorithm,best_v,1263.0
202510050059531932054,27,genetic_algorithm,best_r,2759.0
202510050059531932055,27,genetic_algorithm,best_u,0.0
202510050059531932056,27,genetic_algorithm,best_s,765.0
2025100500595319538627,27,preprocessing_and_transformations,combination_deduplication_run_time,0.001181
202510050059590677150,27,graph_build,graph_build_time,5.690651893615723
202510050059590677151,27,graph_build,number_of_nodes,520.0
202510050059590677152,27,graph_build,number_of_edges,117326.0
202510050138424728030,27,column_generation,column_generation_time,2323.404554605484
202510050138424728031,27,column_generation,number_of_iterations,351
202510050138424728032,27,column_generation,start_objective,148836.70961402604
202510050138424728033,27,column_generation,final_objective,109268.28894760404
202510050138424728034,27,column_generation,is_optimal,True
202510050138424728035,27,column_generation,is_integer,True
202510050138424728036,27,column_generation,total_columns_generated,5564
202510050138424728037,27,column_generation,total_reduced_cost,-7124322.683831146
