log_ids,experiment_name,step,metric,value
202510252105484648070,6,initial_solution,solution_generation_time,3.4630801677703857
202510252105484648071,6,initial_solution,total_generated_columns,116.0
202510252107071593756,6,preprocessing_and_transformations,pool_deduplication_run_time,0.030975
202510252107071603730,6,initial_solution,pool_solution_generation_time,74.60241556167603
202510252107071603731,6,initial_solution,pool_total_generated_columns,2708.0
202510252109006913510,6,genetic_algorithm,ga_execution_time,113.51928901672363
202510252109006913511,6,genetic_algorithm,best_cost,1467327.0433154893
202510252109006913512,6,genetic_algorithm,best_fitness,595.856579688017
202510252109006913513,6,genetic_algorithm,best_v,1237.0
202510252109006913514,6,genetic_algorithm,best_r,2725.0
202510252109006918795,6,genetic_algorithm,best_u,0.0
202510252109006918796,6,genetic_algorithm,best_s,745.0
202510252109006945246,6,preprocessing_and_transformations,combination_deduplication_run_time,0.001053
202510252109061063470,6,graph_build,graph_build_time,5.2139809131622314
202510252109061063471,6,graph_build,number_of_nodes,520.0
202510252109061063472,6,graph_build,number_of_edges,117326.0
202510252124117738450,6,column_generation,column_generation_time,905.6674973964691
202510252124117738451,6,column_generation,number_of_iterations,100
202510252124117738452,6,column_generation,start_objective,145001.56921398046
202510252124117738453,6,column_generation,final_objective,107829.54969639135
202510252124117738454,6,column_generation,is_optimal,False
202510252124117738455,6,column_generation,is_integer,False
202510252124117738456,6,column_generation,total_columns_generated,2343
202510252124117738457,6,column_generation,total_reduced_cost,-3494917.2561348323
