log_ids,experiment_name,step,metric,value
202510012159159571770,5,initial_solution,solution_generation_time,3.353254556655884
202510012159159571771,5,initial_solution,total_generated_columns,115.0
202510012200354312055,5,preprocessing_and_transformations,pool_deduplication_run_time,0.0
202510012200354312050,5,initial_solution,pool_solution_generation_time,75.45238709449768
202510012200354312051,5,initial_solution,pool_total_generated_columns,2681.0
202510012202265481260,5,genetic_algorithm,ga_execution_time,111.11692094802856
202510012202265481261,5,genetic_algorithm,best_cost,1485679.6072112923
202510012202265481262,5,genetic_algorithm,best_fitness,599.4424660676314
202510012202265481263,5,genetic_algorithm,best_v,1253.0
202510012202265481264,5,genetic_algorithm,best_r,2756.0
202510012202265481265,5,genetic_algorithm,best_u,0.0
202510012202265481266,5,genetic_algorithm,best_s,764.0
202510012202265481265,5,preprocessing_and_transformations,combination_deduplication_run_time,0.0
202510012202319901020,5,graph_build,graph_build_time,5.232120752334595
202510012202319901021,5,graph_build,number_of_nodes,520.0
202510012202319901022,5,graph_build,number_of_edges,117326.0
202510012202484978580,5,column_generation,column_generation_time,16.507755756378174
202510012202484978581,5,column_generation,number_of_iterations,2
202510012202484978582,5,column_generation,start_objective,146654.13019382788
202510012202484978583,5,column_generation,final_objective,146654.1301938278
202510012202484978584,5,column_generation,is_optimal,False
202510012202484978585,5,column_generation,is_integer,True
202510012202484978586,5,column_generation,total_columns_generated,41
202510012202484978587,5,column_generation,total_reduced_cost,-199147.8759062551
