log_ids,experiment_name,step,metric,value
202510042141322481430,23,initial_solution,solution_generation_time,3.3599321842193604
202510042141322481431,23,initial_solution,total_generated_columns,118.0
2025100421424817449523,23,preprocessing_and_transformations,pool_deduplication_run_time,0.002008
202510042142482004970,23,initial_solution,pool_solution_generation_time,71.92617893218994
202510042142482004971,23,initial_solution,pool_total_generated_columns,2680.0
202510042144402574010,23,genetic_algorithm,ga_execution_time,112.03490400314331
202510042144402574011,23,genetic_algorithm,best_cost,1498530.1903049266
202510042144402574012,23,genetic_algorithm,best_fitness,730.697823396149
202510042144402574013,23,genetic_algorithm,best_v,1264.0
202510042144402574014,23,genetic_algorithm,best_r,2779.0
202510042144402574015,23,genetic_algorithm,best_u,0.0
202510042144402574016,23,genetic_algorithm,best_s,757.0
2025100421444026044723,23,preprocessing_and_transformations,combination_deduplication_run_time,0.001973
202510042144457845890,23,graph_build,graph_build_time,5.331551790237427
202510042144457845891,23,graph_build,number_of_nodes,520.0
202510042144457845892,23,graph_build,number_of_edges,117326.0
202510042226054207560,23,column_generation,column_generation_time,2479.6356389522552
202510042226054207561,23,column_generation,number_of_iterations,389
202510042226054207562,23,column_generation,start_objective,148532.20288906712
202510042226054207563,23,column_generation,final_objective,107559.09427853173
202510042226054207564,23,column_generation,is_optimal,False
202510042226054207565,23,column_generation,is_integer,True
202510042226054207566,23,column_generation,total_columns_generated,5669
202510042226054207567,23,column_generation,total_reduced_cost,-10305731.886758553
