log_ids,experiment_name,step,metric,value
202510252028571586100,4,initial_solution,solution_generation_time,3.3578286170959473
202510252028571586101,4,initial_solution,total_generated_columns,119.0
202510252030164914344,4,preprocessing_and_transformations,pool_deduplication_run_time,0.002071
202510252030164924320,4,initial_solution,pool_solution_generation_time,75.28368306159973
202510252030164924321,4,initial_solution,pool_total_generated_columns,2704.0
202510252032109919510,4,genetic_algorithm,ga_execution_time,114.4895133972168
202510252032109919511,4,genetic_algorithm,best_cost,1549343.4452802155
202510252032109919512,4,genetic_algorithm,best_fitness,625.1552381906732
202510252032109919513,4,genetic_algorithm,best_v,1305.0
202510252032109919514,4,genetic_algorithm,best_r,2913.0
202510252032109919515,4,genetic_algorithm,best_u,0.0
202510252032109919516,4,genetic_algorithm,best_s,801.0
202510252032109939704,4,preprocessing_and_transformations,combination_deduplication_run_time,0.00104
202510252032165166890,4,graph_build,graph_build_time,5.3456971645355225
202510252032165166891,4,graph_build,number_of_nodes,520.0
202510252032165166892,4,graph_build,number_of_edges,117326.0
202510252047168662830,4,column_generation,column_generation_time,900.3485531806946
202510252047168662831,4,column_generation,number_of_iterations,100
202510252047168662832,4,column_generation,start_objective,146746.57590099022
202510252047168662833,4,column_generation,final_objective,106842.16120737701
202510252047168662834,4,column_generation,is_optimal,False
202510252047168662835,4,column_generation,is_integer,False
202510252047168662836,4,column_generation,total_columns_generated,2324
202510252047168662837,4,column_generation,total_reduced_cost,-3271793.368893114
