Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,7,2025-10-25 21:42:10,143405.99,1423,1000000.0,0.3999,0.109,8.3538,0.0101,0.0101,8.8753
002,7,2025-10-25 21:42:10,143405.99,1447,0.0,0.5002,0.154,7.1262,0.007,0.007,7.7905
003,7,2025-10-25 21:42:10,143405.99,1470,0.0,0.4574,0.117,9.5022,0.008,0.008,10.0876
004,7,2025-10-25 21:42:10,143405.99,1493,0.0,0.4635,0.114,8.6684,0.025,0.025,9.2728
005,7,2025-10-25 21:42:10,141980.08,1513,1425.91,0.5475,0.113,9.4451,0.031,0.031,10.1385
006,7,2025-10-25 21:42:10,141198.56,1538,781.52,0.4958,0.107,8.6902,0.006,0.006,9.3029
007,7,2025-10-25 21:42:10,139332.42,1558,1866.14,0.6721,0.153,9.0887,0.017,0.017,9.9327
008,7,2025-10-25 21:42:10,137703.97,1580,1628.45,0.5636,0.165,9.8617,0.008,0.008,10.5993
009,7,2025-10-25 21:42:10,136595.15,1597,1108.82,0.5468,0.125,9.1658,0.012,0.012,9.8506
010,7,2025-10-25 21:42:10,135300.48,1619,1294.67,0.5686,0.121,9.7463,0.006,0.006,10.445
011,7,2025-10-25 21:42:10,133867.84,1636,1432.64,0.5089,0.1523,6.8099,0.005,0.005,7.4777
012,7,2025-10-25 21:42:10,133076.24,1657,791.6,0.6406,0.1422,7.0781,0.0103,0.0103,7.8727
013,7,2025-10-25 21:42:10,131874.22,1686,1202.02,0.5862,0.123,7.6313,0.007,0.007,8.3505
014,7,2025-10-25 21:42:10,130752.82,1720,1121.4,0.6713,0.113,7.8228,0.004,0.004,8.613
015,7,2025-10-25 21:42:10,129951.08,1743,801.74,0.6727,0.102,8.0046,0.01,0.01,8.7893
016,7,2025-10-25 21:42:10,129373.83,1775,577.25,0.5762,0.126,7.2771,0.009,0.009,7.9934
017,7,2025-10-25 21:42:10,128791.13,1799,582.7,0.6175,0.142,7.6672,0.008,0.008,8.4389
018,7,2025-10-25 21:42:10,128117.62,1827,673.52,0.5842,0.103,7.5618,0.007,0.007,8.259
019,7,2025-10-25 21:42:10,127142.76,1856,974.86,0.645,0.111,7.4486,0.015,0.015,8.2226
020,7,2025-10-25 21:42:10,125908.88,1879,1233.88,0.6758,0.105,9.3495,0.0101,0.0101,10.1429
021,7,2025-10-25 21:42:10,125543.12,1906,365.76,0.6639,0.088,8.1637,0.01,0.01,8.9277
022,7,2025-10-25 21:42:10,124686.9,1930,856.22,0.7804,0.1249,7.9225,0.004,0.004,8.8363
023,7,2025-10-25 21:42:10,124067.22,1949,619.67,0.6516,0.112,5.7489,0.0059,0.0059,6.5226
024,7,2025-10-25 21:42:10,123306.86,1977,760.36,0.8156,0.098,6.9989,0.014,0.014,7.9301
025,7,2025-10-25 21:42:10,122575.24,2005,731.62,0.6881,0.098,7.259,0.014,0.014,8.0601
026,7,2025-10-25 21:42:10,121807.36,2024,767.89,0.7761,0.117,6.8183,0.006,0.006,7.7184
027,7,2025-10-25 21:42:10,121398.49,2048,408.87,0.7096,0.1287,7.084,0.01,0.01,7.9333
028,7,2025-10-25 21:42:10,120621.98,2075,776.51,1.019,0.114,7.5326,0.007,0.007,8.6826
029,7,2025-10-25 21:42:10,120219.21,2102,402.77,0.8043,0.095,7.6686,0.007,0.007,8.5778
030,7,2025-10-25 21:42:10,119767.88,2129,451.33,0.813,0.1,7.8453,0.006,0.006,8.7664
031,7,2025-10-25 21:42:10,119547.45,2149,220.43,0.7514,0.1678,6.331,0.007,0.007,7.2608
032,7,2025-10-25 21:42:10,119189.13,2168,358.32,0.7593,0.095,7.2924,0.007,0.007,8.1558
033,7,2025-10-25 21:42:10,118792.38,2197,396.74,0.8799,0.109,7.7346,0.012,0.012,8.7464
034,7,2025-10-25 21:42:10,118098.42,2221,693.97,0.7469,0.095,8.2178,0.005,0.005,9.0747
035,7,2025-10-25 21:42:10,117816.28,2248,282.14,0.791,0.092,7.9439,0.009,0.009,8.838
036,7,2025-10-25 21:42:10,117623.45,2271,192.83,0.9464,0.101,8.3917,0.01,0.01,9.4521
037,7,2025-10-25 21:42:10,117344.57,2299,278.88,0.8045,0.121,8.2606,0.012,0.012,9.2028
038,7,2025-10-25 21:42:10,116934.79,2321,409.77,0.8368,0.095,6.6006,0.01,0.01,7.5455
039,7,2025-10-25 21:42:10,116706.0,2343,228.8,0.9353,0.114,8.4589,0.007,0.007,9.5193
040,7,2025-10-25 21:42:10,116492.81,2363,213.19,0.8657,0.091,8.1247,0.009,0.009,9.0914
041,7,2025-10-25 21:42:10,116617.48,2385,124.67,0.8587,0.093,7.599,0.009,0.009,8.5623
042,7,2025-10-25 21:42:10,116172.12,2406,445.36,0.8493,0.086,6.8658,0.0086,0.0086,7.8147
043,7,2025-10-25 21:42:10,115859.11,2431,313.01,1.1561,0.149,7.8675,0.009,0.009,9.1916
044,7,2025-10-25 21:42:10,115562.65,2463,296.46,0.9209,0.089,7.0641,0.012,0.012,8.09
045,7,2025-10-25 21:42:10,115010.41,2484,552.24,1.0015,0.1235,7.4192,0.012,0.012,8.5602
046,7,2025-10-25 21:42:10,114582.14,2512,428.27,0.8709,0.087,7.9018,0.009,0.009,8.8707
047,7,2025-10-25 21:42:10,114229.1,2538,353.04,0.9305,0.157,7.7761,0.011,0.011,8.8756
048,7,2025-10-25 21:42:10,113881.03,2562,348.07,0.9158,0.082,6.7927,0.007,0.007,7.8016
049,7,2025-10-25 21:42:10,113668.97,2583,212.06,0.9153,0.0995,7.2576,0.01,0.01,8.2865
050,7,2025-10-25 21:42:10,113451.6,2604,217.37,1.2328,0.236,7.4098,0.009,0.009,8.8913
051,7,2025-10-25 21:42:10,113176.56,2621,275.04,0.9868,0.142,6.7462,0.007,0.007,7.8861
052,7,2025-10-25 21:42:10,112898.31,2645,278.26,1.0836,0.11,7.1755,0.005,0.005,8.3781
053,7,2025-10-25 21:42:10,112740.5,2667,157.8,0.9686,0.094,7.3236,0.007,0.007,8.3952
054,7,2025-10-25 21:42:10,112560.95,2699,179.56,1.0677,0.2005,6.875,0.0092,0.0092,8.164
055,7,2025-10-25 21:42:10,112438.79,2727,122.16,1.0509,0.09,8.1183,0.005,0.005,9.2687
056,7,2025-10-25 21:42:10,112237.17,2743,201.62,1.2027,0.097,6.4809,0.0059,0.0059,7.789
