Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,16,2025-10-26 00:31:33,146986.44,1421,1000000.0,0.4438,0.1503,9.0954,0.017,0.017,9.7087
002,16,2025-10-26 00:31:33,146848.2,1448,138.24,0.459,0.1333,8.5499,0.007,0.007,9.1535
003,16,2025-10-26 00:31:33,146848.2,1464,0.0,0.4715,0.139,7.7924,0.007,0.007,8.4129
004,16,2025-10-26 00:31:33,146315.11,1489,533.08,0.5029,0.1684,8.304,0.012,0.012,8.9913
005,16,2025-10-26 00:31:33,144919.45,1523,1395.66,0.5562,0.127,8.0097,0.009,0.009,8.705
006,16,2025-10-26 00:31:33,142688.54,1552,2230.91,0.6017,0.131,10.8329,0.011,0.011,11.5796
007,16,2025-10-26 00:31:33,141050.14,1571,1638.4,0.5557,0.112,8.3788,0.006,0.006,9.0565
008,16,2025-10-26 00:31:33,139211.61,1587,1838.53,0.5781,0.133,7.8892,0.007,0.007,8.6093
009,16,2025-10-26 00:31:33,138019.36,1616,1192.25,0.5521,0.1594,8.7663,0.008,0.008,9.4894
010,16,2025-10-26 00:31:33,136788.36,1639,1230.99,0.6155,0.115,7.4641,0.011,0.011,8.2067
011,16,2025-10-26 00:31:33,136865.84,1668,77.47,0.5414,0.103,7.4959,0.007,0.007,8.1493
012,16,2025-10-26 00:31:33,135753.14,1697,1112.69,0.5661,0.1,8.1439,0.007,0.007,8.82
013,16,2025-10-26 00:31:33,134775.62,1713,977.52,0.6496,0.109,7.4424,0.0095,0.0095,8.2151
014,16,2025-10-26 00:31:33,134320.16,1731,455.45,0.5821,0.118,7.1116,0.0425,0.0425,7.8733
015,16,2025-10-26 00:31:33,133417.08,1757,903.09,0.6848,0.1095,8.0861,0.008,0.008,8.8944
016,16,2025-10-26 00:31:33,132264.48,1777,1152.6,0.74,0.113,7.3142,0.009,0.009,8.1792
017,16,2025-10-26 00:31:33,131429.44,1795,835.04,0.6256,0.147,6.4834,0.007,0.007,7.266
018,16,2025-10-26 00:31:33,130738.27,1818,691.16,0.6168,0.118,7.3791,0.01,0.01,8.1259
019,16,2025-10-26 00:31:33,129749.72,1835,988.55,0.6346,0.105,7.0196,0.007,0.007,7.7682
020,16,2025-10-26 00:31:33,128693.98,1854,1055.74,0.7941,0.1911,8.511,0.007,0.007,9.5112
021,16,2025-10-26 00:31:33,128151.25,1882,542.73,0.5599,0.09,7.1364,0.006,0.006,7.7934
022,16,2025-10-26 00:31:33,126933.65,1903,1217.6,0.6792,0.144,9.0313,0.005,0.005,9.8655
023,16,2025-10-26 00:31:33,125331.14,1923,1602.51,0.6633,0.099,7.2269,0.016,0.016,8.0102
024,16,2025-10-26 00:31:33,124861.53,1941,469.61,0.7049,0.1286,7.1015,0.006,0.006,7.9451
025,16,2025-10-26 00:31:33,124323.66,1954,537.87,0.8238,0.141,7.2035,0.009,0.009,8.1782
026,16,2025-10-26 00:31:33,123740.92,1978,582.74,0.656,0.093,7.3482,0.009,0.009,8.1081
027,16,2025-10-26 00:31:33,122921.74,2003,819.18,0.762,0.1281,9.362,0.013,0.013,10.2692
028,16,2025-10-26 00:31:33,121972.85,2031,948.9,1.815,0.2396,11.16,0.007,0.007,13.2289
029,16,2025-10-26 00:31:33,121612.45,2058,360.4,0.8583,0.129,8.2857,0.008,0.008,9.285
030,16,2025-10-26 00:31:33,120932.14,2075,680.31,0.8472,0.1324,8.0552,0.008,0.008,9.0474
031,16,2025-10-26 00:31:33,120699.71,2092,232.43,0.8286,0.1045,8.3312,0.01,0.01,9.2763
032,16,2025-10-26 00:31:33,120176.5,2118,523.22,1.1113,0.226,7.5819,0.005,0.005,8.9442
033,16,2025-10-26 00:31:33,119584.71,2136,591.79,0.8381,0.1593,7.398,0.0069,0.0069,8.4078
034,16,2025-10-26 00:31:33,119193.03,2167,391.67,0.8534,0.125,7.9328,0.006,0.006,8.9192
035,16,2025-10-26 00:31:33,118892.45,2193,300.59,0.8314,0.086,7.4174,0.009,0.009,8.3478
036,16,2025-10-26 00:31:33,118365.52,2216,526.93,0.8561,0.1494,8.0008,0.009,0.009,9.0183
037,16,2025-10-26 00:31:33,117887.59,2243,477.93,0.883,0.115,6.9536,0.004,0.004,7.9596
038,16,2025-10-26 00:31:33,117333.65,2262,553.94,0.8761,0.144,7.4117,0.007,0.007,8.4453
039,16,2025-10-26 00:31:33,116752.25,2285,581.4,0.8989,0.091,6.7467,0.0127,0.0127,7.7581
040,16,2025-10-26 00:31:33,116448.09,2314,304.16,0.9018,0.086,7.5181,0.008,0.008,8.5165
041,16,2025-10-26 00:31:33,116547.09,2328,99.0,0.8179,0.091,6.8902,0.006,0.006,7.8071
042,16,2025-10-26 00:31:33,116071.37,2350,475.71,0.9268,0.0899,7.2505,0.007,0.007,8.2771
043,16,2025-10-26 00:31:33,115721.26,2371,350.11,0.939,0.084,7.2445,0.008,0.008,8.2765
044,16,2025-10-26 00:31:33,115281.29,2389,439.97,0.8913,0.102,6.6332,0.006,0.006,7.6345
045,16,2025-10-26 00:31:33,115038.23,2412,243.06,0.932,0.12,7.3353,0.008,0.008,8.3973
046,16,2025-10-26 00:31:33,114686.46,2434,351.78,0.9258,0.092,8.2273,0.015,0.015,9.2632
047,16,2025-10-26 00:31:33,114224.63,2462,461.83,0.9465,0.1415,7.3613,0.0091,0.0091,8.4643
048,16,2025-10-26 00:31:33,113950.72,2489,273.91,0.9865,0.085,7.4203,0.005,0.005,8.4996
049,16,2025-10-26 00:31:33,113703.95,2511,246.77,0.9349,0.1166,7.7475,0.0064,0.0064,8.8088
050,16,2025-10-26 00:31:33,113373.7,2533,330.25,1.0685,0.1033,7.2262,0.009,0.009,8.4101
051,16,2025-10-26 00:31:33,113598.76,2561,225.07,0.865,0.091,7.3424,0.007,0.007,8.3074
052,16,2025-10-26 00:31:33,113194.14,2585,404.63,1.0064,0.085,6.2225,0.007,0.007,7.3259
053,16,2025-10-26 00:31:33,112843.75,2608,350.38,1.0857,0.093,6.9552,0.007,0.007,8.1419
054,16,2025-10-26 00:31:33,112561.87,2637,281.88,0.9399,0.09,7.7237,0.005,0.005,8.7617
055,16,2025-10-26 00:31:33,112241.86,2676,320.01,1.1761,0.113,8.2262,0.011,0.011,9.5334
056,16,2025-10-26 00:31:33,111942.0,2702,299.86,1.1466,0.139,7.2271,0.007,0.007,8.5257
057,16,2025-10-26 00:31:33,111719.52,2726,222.48,1.2195,0.086,7.4435,0.006,0.006,8.758
058,16,2025-10-26 00:31:33,111466.12,2752,253.4,1.1398,0.122,7.093,0.0064,0.0064,8.4104
059,16,2025-10-26 00:31:33,111305.59,2779,160.53,1.1574,0.097,7.9687,0.007,0.007,9.2325
060,16,2025-10-26 00:31:33,111081.66,2808,223.93,1.1119,0.088,7.8295,0.007,0.007,9.0424
061,16,2025-10-26 00:31:33,111114.28,2830,32.62,1.0568,0.1329,6.9465,0.006,0.006,8.1463
062,16,2025-10-26 00:31:33,110849.49,2852,264.79,1.2156,0.093,7.6249,0.005,0.005,8.9415
063,16,2025-10-26 00:31:33,110681.22,2860,168.26,1.0945,0.1564,6.8169,0.01,0.01,8.082
064,16,2025-10-26 00:31:33,110541.55,2886,139.67,1.4457,0.109,6.772,0.005,0.005,8.3366
065,16,2025-10-26 00:31:33,110392.18,2913,149.37,1.1496,0.104,6.9061,0.008,0.008,8.1717
066,16,2025-10-26 00:31:33,110285.39,2937,106.79,1.1837,0.1084,7.2475,0.009,0.009,8.5525
067,16,2025-10-26 00:31:33,110142.73,2954,142.66,1.1222,0.085,7.8724,0.007,0.007,9.0906
068,16,2025-10-26 00:31:33,110026.42,2979,116.31,1.2234,0.087,7.3099,0.005,0.005,8.6282
069,16,2025-10-26 00:31:33,109928.07,2999,98.34,1.1926,0.097,7.6391,0.007,0.007,8.9417
070,16,2025-10-26 00:31:33,109791.05,3028,137.03,1.2483,0.083,7.8355,0.01,0.01,9.1808
071,16,2025-10-26 00:31:33,109989.77,3050,198.72,1.2414,0.104,6.8747,0.0034,0.0034,8.2284
072,16,2025-10-26 00:31:33,109626.77,3072,363.0,1.4259,0.091,7.2222,0.007,0.007,8.7501
073,16,2025-10-26 00:31:33,109359.91,3100,266.86,1.1481,0.1143,7.702,0.005,0.005,8.9722
