Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,22,2025-10-26 02:26:34,146655.53,1385,1000000.0,0.4433,0.2026,9.3163,0.0084,0.0084,9.9732
002,22,2025-10-26 02:26:34,146655.53,1407,0.0,0.5248,0.1091,8.9124,0.0091,0.0091,9.5565
003,22,2025-10-26 02:26:34,146517.29,1419,138.24,0.5121,0.1387,7.3206,0.0122,0.0122,7.9877
004,22,2025-10-26 02:26:34,146276.34,1447,240.95,0.5319,0.1137,9.839,0.0028,0.0028,10.4903
005,22,2025-10-26 02:26:34,143499.44,1476,2776.91,0.5372,0.1501,8.1161,0.0183,0.0183,8.8222
006,22,2025-10-26 02:26:34,141721.42,1497,1778.01,0.6278,0.1217,8.8362,0.0109,0.0109,9.5966
007,22,2025-10-26 02:26:34,139614.51,1515,2106.91,0.6224,0.1233,9.2681,0.0158,0.0158,10.0296
008,22,2025-10-26 02:26:34,137925.9,1535,1688.61,0.5844,0.1043,7.9919,0.008,0.008,8.6904
009,22,2025-10-26 02:26:34,137013.99,1548,911.91,0.625,0.1746,8.4948,0.0122,0.0122,9.3136
010,22,2025-10-26 02:26:34,135819.56,1566,1194.43,0.5728,0.1268,9.8283,0.0,0.0,10.5314
011,22,2025-10-26 02:26:34,134989.23,1589,830.33,0.6168,0.1409,10.4108,0.0112,0.0112,11.1801
012,22,2025-10-26 02:26:34,133730.92,1610,1258.31,0.5978,0.1201,9.3388,0.0202,0.0202,10.0797
013,22,2025-10-26 02:26:34,132536.26,1622,1194.66,0.6795,0.1143,8.486,0.0078,0.0078,9.2909
014,22,2025-10-26 02:26:34,131385.73,1639,1150.53,0.6171,0.122,9.4309,0.0173,0.0173,10.1909
015,22,2025-10-26 02:26:34,130255.42,1656,1130.31,0.6963,0.122,7.8744,0.0097,0.0097,8.7088
016,22,2025-10-26 02:26:34,129684.84,1671,570.58,0.7809,0.1223,8.355,0.0191,0.0191,9.2817
017,22,2025-10-26 02:26:34,128824.16,1691,860.68,0.7652,0.1664,6.9921,0.0,0.0,7.9279
018,22,2025-10-26 02:26:34,128007.51,1717,816.66,0.7411,0.1116,8.6949,0.0221,0.0221,9.5706
019,22,2025-10-26 02:26:34,127154.05,1738,853.46,0.7446,0.1322,7.8593,0.0076,0.0076,8.7538
020,22,2025-10-26 02:26:34,126466.22,1756,687.83,0.6983,0.1633,6.8535,0.0133,0.0133,7.7314
021,22,2025-10-26 02:26:34,126719.12,1768,252.9,0.6098,0.1036,8.3396,0.0098,0.0098,9.0628
022,22,2025-10-26 02:26:34,126276.05,1796,443.07,0.6258,0.1143,7.1051,0.0,0.0,7.8452
