log_ids,experiment_name,step,metric,value
202510260207515879320,22,initial_solution,solution_generation_time,4.6236350536346436
202510260207515879321,22,initial_solution,total_generated_columns,116.0
2025102602091700419622,22,preprocessing_and_transformations,pool_deduplication_run_time,0.004012
202510260209170041960,22,initial_solution,pool_solution_generation_time,81.12649893760681
202510260209170041961,22,initial_solution,pool_total_generated_columns,2677.0
202510260211110768530,22,genetic_algorithm,ga_execution_time,114.06463837623596
202510260211110768531,22,genetic_algorithm,best_cost,1475252.7548785175
202510260211110768532,22,genetic_algorithm,best_fitness,601.8450378720812
202510260211110768533,22,genetic_algorithm,best_v,1251.0
202510260211110768534,22,genetic_algorithm,best_r,2715.0
202510260211110768535,22,genetic_algorithm,best_u,0.0
202510260211110768536,22,genetic_algorithm,best_s,776.0
2025102602111108745022,22,preprocessing_and_transformations,combination_deduplication_run_time,0.010597
202510260211172608790,22,graph_build,graph_build_time,5.877414226531982
202510260211172608791,22,graph_build,number_of_nodes,520.0
202510260211172608792,22,graph_build,number_of_edges,117326.0
202510260226340651070,22,column_generation,column_generation_time,916.8042290210724
202510260226340651071,22,column_generation,number_of_iterations,100
202510260226340651072,22,column_generation,start_objective,146655.52960616132
202510260226340651073,22,column_generation,final_objective,107459.2816411225
202510260226340651074,22,column_generation,is_optimal,False
202510260226340651075,22,column_generation,is_integer,False
202510260226340651076,22,column_generation,total_columns_generated,2326
202510260226340651077,22,column_generation,total_reduced_cost,-3223186.936260239
