Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,20,2025-10-26 01:48:14,145055.69,1393,1000000.0,0.4021,0.1051,9.2782,0.0119,0.0119,9.7974
002,20,2025-10-26 01:48:14,145055.69,1421,0.0,0.4581,0.1162,9.2809,0.0172,0.0172,9.8755
003,20,2025-10-26 01:48:14,145024.01,1447,31.68,0.526,0.1114,9.3204,0.0169,0.0169,9.9768
004,20,2025-10-26 01:48:14,145024.01,1479,0.0,0.5649,0.1196,9.7516,0.0074,0.0074,10.4488
005,20,2025-10-26 01:48:14,144331.61,1502,692.4,0.5568,0.1197,9.3047,0.01,0.01,9.9913
006,20,2025-10-26 01:48:14,143358.02,1523,973.58,0.6129,0.1343,9.4183,0.0274,0.0274,10.195
007,20,2025-10-26 01:48:14,142637.02,1540,721.01,0.5998,0.1677,8.971,0.0,0.0,9.7385
008,20,2025-10-26 01:48:14,139895.04,1561,2741.98,0.6063,0.1116,9.426,0.0195,0.0195,10.1644
009,20,2025-10-26 01:48:14,138609.65,1582,1285.39,0.6121,0.119,8.9696,0.0132,0.0132,9.715
010,20,2025-10-26 01:48:14,137432.74,1597,1176.91,0.5833,0.1137,9.534,0.0258,0.0258,10.2731
011,20,2025-10-26 01:48:14,138367.76,1621,935.02,0.4863,0.1177,7.1129,0.0057,0.0057,7.7225
012,20,2025-10-26 01:48:14,137501.81,1634,865.96,0.5902,0.0785,6.7605,0.0038,0.0038,7.4519
013,20,2025-10-26 01:48:14,136503.03,1652,998.78,0.5804,0.0994,7.8091,0.0058,0.0058,8.4966
014,20,2025-10-26 01:48:14,135566.71,1681,936.32,0.621,0.1134,9.1472,0.0,0.0,9.8816
015,20,2025-10-26 01:48:14,135096.61,1702,470.1,0.6735,0.1026,7.2327,0.0037,0.0037,8.0136
016,20,2025-10-26 01:48:14,134370.77,1728,725.84,0.6941,0.0929,8.7602,0.0,0.0,9.558
017,20,2025-10-26 01:48:14,133730.08,1752,640.69,0.8735,0.1766,8.0129,0.0121,0.0121,9.0863
018,20,2025-10-26 01:48:14,132903.84,1777,826.24,0.6109,0.0896,8.1957,0.0126,0.0126,8.915
019,20,2025-10-26 01:48:14,132087.28,1799,816.56,0.7191,0.1234,7.6811,0.0058,0.0058,8.5307
020,20,2025-10-26 01:48:14,131450.81,1822,636.47,0.7147,0.1035,6.7071,0.0,0.0,7.5371
021,20,2025-10-26 01:48:14,130273.46,1841,1177.35,0.6233,0.1143,7.4555,0.0098,0.0098,8.2029
