log_ids,experiment_name,step,metric,value
202509302135236946780,14,initial_solution,solution_generation_time,3.2572202682495117
202509302135236946781,14,initial_solution,total_generated_columns,120.0
2025093021364501457914,14,preprocessing_and_transformations,pool_deduplication_run_time,0.0
202509302136450145790,14,initial_solution,pool_solution_generation_time,77.16361141204834
202509302136450145791,14,initial_solution,pool_total_generated_columns,2679.0
202509302138391688420,14,genetic_algorithm,ga_execution_time,114.13677597045898
202509302138391688421,14,genetic_algorithm,best_cost,1550946.3762895209
202509302138391688422,14,genetic_algorithm,best_fitness,693.6725366892323
202509302138391688423,14,genetic_algorithm,best_v,1295.0
202509302138391688424,14,genetic_algorithm,best_r,2952.0
202509302138391688425,14,genetic_algorithm,best_u,0.0
202509302138391688426,14,genetic_algorithm,best_s,755.0
2025093021383916884214,14,preprocessing_and_transformations,combination_deduplication_run_time,0.0
202509302138448168170,14,graph_build,graph_build_time,5.4393675327301025
202509302138448168171,14,graph_build,number_of_nodes,520.0
202509302138448168172,14,graph_build,number_of_edges,117326.0
202509302139020472790,14,column_generation,column_generation_time,17.230461597442627
202509302139020472791,14,column_generation,number_of_iterations,2
202509302139020472792,14,column_generation,start_objective,148259.97209625065
202509302139020472793,14,column_generation,final_objective,148162.05209625055
202509302139020472794,14,column_generation,is_optimal,False
202509302139020472795,14,column_generation,total_columns_generated,46
202509302139020472796,14,column_generation,total_reduced_cost,-207752.1807985946
