log_ids,experiment_name,step,metric,value
202510260359500601340,28,initial_solution,solution_generation_time,3.4225587844848633
202510260359500601341,28,initial_solution,total_generated_columns,119.0
2025102604010949390628,28,preprocessing_and_transformations,pool_deduplication_run_time,0.0
202510260401094939060,28,initial_solution,pool_solution_generation_time,75.22582650184631
202510260401094939061,28,initial_solution,pool_total_generated_columns,2714.0
202510260403040344260,28,genetic_algorithm,ga_execution_time,114.5107033252716
202510260403040344261,28,genetic_algorithm,best_cost,1549821.9818908367
202510260403040344262,28,genetic_algorithm,best_fitness,742.4830187166224
202510260403040344263,28,genetic_algorithm,best_v,1306.0
202510260403040344264,28,genetic_algorithm,best_r,2915.0
202510260403040344265,28,genetic_algorithm,best_u,0.0
202510260403040344266,28,genetic_algorithm,best_s,785.0
2025102604030403442628,28,preprocessing_and_transformations,combination_deduplication_run_time,0.0
202510260403094760590,28,graph_build,graph_build_time,5.272959232330322
202510260403094760591,28,graph_build,number_of_nodes,520.0
202510260403094760592,28,graph_build,number_of_edges,117326.0
202510260418474605020,28,column_generation,column_generation_time,937.9844424724579
202510260418474605021,28,column_generation,number_of_iterations,100
202510260418474605022,28,column_generation,start_objective,147390.97045226794
202510260418474605023,28,column_generation,final_objective,106119.91344086849
202510260418474605024,28,column_generation,is_optimal,False
202510260418474605025,28,column_generation,is_integer,False
202510260418474605026,28,column_generation,total_columns_generated,2413
202510260418474605027,28,column_generation,total_reduced_cost,-3084018.5199190197
