Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,24,2025-10-26 03:05:51,146705.68,1382,1000000.0,0.5192,0.2129,7.7081,0.006,0.006,8.4477
002,24,2025-10-26 03:05:51,146705.68,1400,0.0,0.4989,0.1052,8.3117,0.0149,0.0149,8.9484
003,24,2025-10-26 03:05:51,146514.27,1415,191.41,0.4735,0.1123,8.8901,0.0085,0.0085,9.4843
004,24,2025-10-26 03:05:51,145727.85,1436,786.41,0.5086,0.1138,7.5671,0.0,0.0,8.1895
005,24,2025-10-26 03:05:51,143121.08,1466,2606.78,0.5321,0.1083,8.5783,0.0099,0.0099,9.2409
006,24,2025-10-26 03:05:51,141039.25,1485,2081.83,0.5363,0.1305,7.4147,0.0194,0.0194,8.1009
007,24,2025-10-26 03:05:51,139863.55,1508,1175.69,0.662,0.1592,8.854,0.002,0.002,9.6777
008,24,2025-10-26 03:05:51,139144.95,1529,718.61,0.539,0.1071,9.3942,0.0092,0.0092,10.0495
009,24,2025-10-26 03:05:51,138255.11,1543,889.84,0.5761,0.1191,7.3627,0.0155,0.0155,8.0768
010,24,2025-10-26 03:05:51,137252.91,1564,1002.19,0.6539,0.1296,8.0172,0.0139,0.0139,8.8176
011,24,2025-10-26 03:05:51,135888.09,1584,1364.82,0.5581,0.1198,9.0257,0.0038,0.0038,9.7083
012,24,2025-10-26 03:05:51,134738.45,1601,1149.65,0.5908,0.1103,7.8814,0.0119,0.0119,8.5954
013,24,2025-10-26 03:05:51,134278.95,1622,459.5,0.6868,0.1452,8.1134,0.0148,0.0148,8.9644
014,24,2025-10-26 03:05:51,133251.35,1649,1027.6,0.668,0.1027,7.8448,0.0126,0.0126,8.6297
015,24,2025-10-26 03:05:51,132161.35,1673,1090.0,0.6821,0.1431,7.8195,0.0078,0.0078,8.6562
016,24,2025-10-26 03:05:51,130939.65,1690,1221.7,0.667,0.1064,8.0956,0.0186,0.0186,8.8885
017,24,2025-10-26 03:05:51,130095.81,1725,843.84,0.6266,0.107,8.3303,0.0077,0.0077,9.0726
018,24,2025-10-26 03:05:51,129043.21,1742,1052.6,0.7844,0.1481,7.3097,0.0197,0.0197,8.2655
