Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,10,2025-10-25 22:38:24,147368.29,1405,1000000.0,0.3819,0.115,9.458,0.014,0.014,9.9718
002,10,2025-10-25 22:38:24,147368.29,1424,0.0,0.4033,0.118,7.5819,0.009,0.009,8.1162
003,10,2025-10-25 22:38:24,147368.29,1450,0.0,0.4607,0.112,8.7305,0.011,0.011,9.3172
004,10,2025-10-25 22:38:24,146656.49,1469,711.79,0.5767,0.108,7.8307,0.008,0.008,8.5265
005,10,2025-10-25 22:38:24,145769.65,1489,886.85,0.535,0.115,7.9517,0.0119,0.0119,8.6156
006,10,2025-10-25 22:38:24,142711.41,1515,3058.24,0.4968,0.133,9.7545,0.006,0.006,10.3903
007,10,2025-10-25 22:38:24,141053.34,1537,1658.07,0.5301,0.13,9.0421,0.011,0.011,9.7172
008,10,2025-10-25 22:38:24,140061.84,1558,991.49,0.6268,0.132,9.7426,0.008,0.008,10.5234
009,10,2025-10-25 22:38:24,138100.07,1581,1961.78,0.5879,0.1481,9.3302,0.008,0.008,10.0762
010,10,2025-10-25 22:38:24,136724.13,1609,1375.93,0.6005,0.133,9.6221,0.0167,0.0167,10.3863
011,10,2025-10-25 22:38:24,136155.52,1634,568.61,0.5042,0.118,7.8406,0.011,0.011,8.4768
012,10,2025-10-25 22:38:24,135111.78,1659,1043.74,0.575,0.1492,8.5917,0.0149,0.0149,9.3334
013,10,2025-10-25 22:38:24,133872.36,1687,1239.42,0.6025,0.121,7.8687,0.006,0.006,8.6012
014,10,2025-10-25 22:38:24,133180.32,1710,692.04,0.6375,0.12,7.9983,0.01,0.01,8.7689
015,10,2025-10-25 22:38:24,131445.67,1736,1734.65,0.5886,0.112,7.6535,0.018,0.018,8.3731
016,10,2025-10-25 22:38:24,130261.3,1759,1184.38,0.7774,0.1285,7.9141,0.012,0.012,8.835
017,10,2025-10-25 22:38:24,129310.91,1777,950.39,0.6522,0.119,7.8275,0.008,0.008,8.6077
018,10,2025-10-25 22:38:24,128279.53,1796,1031.38,0.6595,0.121,7.5443,0.008,0.008,8.3368
019,10,2025-10-25 22:38:24,127478.37,1825,801.15,0.6271,0.117,9.6827,0.01,0.01,10.4398
020,10,2025-10-25 22:38:24,127061.9,1845,416.47,0.766,0.1771,9.6285,0.018,0.018,10.5922
021,10,2025-10-25 22:38:24,126205.45,1861,856.46,0.6265,0.111,8.1036,0.0156,0.0156,8.8598
022,10,2025-10-25 22:38:24,125569.29,1887,636.16,0.7577,0.116,8.9701,0.01,0.01,9.8558
023,10,2025-10-25 22:38:24,124712.33,1912,856.96,0.7365,0.128,8.8037,0.013,0.013,9.6832
024,10,2025-10-25 22:38:24,124028.14,1945,684.19,0.8158,0.138,9.7492,0.015,0.015,10.722
025,10,2025-10-25 22:38:24,123506.13,1971,522.01,0.6817,0.124,9.7349,0.0139,0.0139,10.5556
026,10,2025-10-25 22:38:24,122643.45,1995,862.68,0.7492,0.0943,9.0851,0.008,0.008,9.9385
027,10,2025-10-25 22:38:24,121915.57,2022,727.88,0.7229,0.103,7.8456,0.0094,0.0094,8.6819
028,10,2025-10-25 22:38:24,121336.0,2034,579.57,0.848,0.127,7.6183,0.009,0.009,8.6059
029,10,2025-10-25 22:38:24,120738.59,2056,597.41,0.762,0.1205,8.7503,0.017,0.017,9.6569
030,10,2025-10-25 22:38:24,120213.97,2074,524.62,0.7908,0.103,7.2713,0.009,0.009,8.1787
031,10,2025-10-25 22:38:24,120473.23,2094,259.25,0.7543,0.107,7.4498,0.006,0.006,8.3191
032,10,2025-10-25 22:38:24,119903.85,2116,569.38,0.7832,0.1295,7.3125,0.005,0.005,8.2312
033,10,2025-10-25 22:38:24,119322.42,2144,581.43,0.8503,0.127,7.6078,0.009,0.009,8.5962
034,10,2025-10-25 22:38:24,118698.88,2169,623.54,0.8045,0.13,7.6141,0.011,0.011,8.5627
035,10,2025-10-25 22:38:24,118420.05,2196,278.83,0.9708,0.113,8.4096,0.007,0.007,9.5049
