Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,17,2025-10-26 00:51:00,145403.58,1383,1000000.0,0.3881,0.127,9.4686,0.008,0.008,9.9937
002,17,2025-10-26 00:51:00,145305.66,1408,97.92,0.4691,0.12,8.7219,0.006,0.006,9.32
003,17,2025-10-26 00:51:00,145305.66,1426,0.0,0.6245,0.172,9.5386,0.013,0.013,10.3521
004,17,2025-10-26 00:51:00,144581.1,1448,724.56,0.5298,0.128,9.2141,0.011,0.011,9.8849
005,17,2025-10-26 00:51:00,142862.57,1470,1718.53,0.5284,0.119,9.9851,0.008,0.008,10.6434
006,17,2025-10-26 00:51:00,141349.63,1494,1512.94,0.5316,0.15,7.5293,0.013,0.013,8.2269
007,17,2025-10-26 00:51:00,139677.32,1515,1672.31,0.5231,0.23,6.8241,0.008,0.008,7.5877
008,17,2025-10-26 00:51:00,138557.9,1542,1119.42,0.6441,0.132,8.9991,0.008,0.008,9.7852
009,17,2025-10-26 00:51:00,137235.75,1563,1322.15,0.6439,0.1268,8.5375,0.01,0.01,9.3212
010,17,2025-10-26 00:51:00,136411.03,1584,824.72,0.6474,0.132,9.2564,0.012,0.012,10.0518
011,17,2025-10-26 00:51:00,135313.56,1611,1097.46,0.6717,0.2261,9.9495,0.008,0.008,10.8607
012,17,2025-10-26 00:51:00,133688.04,1633,1625.53,0.613,0.13,8.4916,0.006,0.006,9.2426
013,17,2025-10-26 00:51:00,132840.58,1652,847.46,0.6566,0.129,8.6534,0.011,0.011,9.452
014,17,2025-10-26 00:51:00,131840.73,1686,999.85,0.5912,0.116,8.8417,0.007,0.007,9.5589
015,17,2025-10-26 00:51:00,130633.21,1704,1207.52,0.7136,0.135,7.748,0.0265,0.0265,8.6261
016,17,2025-10-26 00:51:00,129467.14,1725,1166.07,0.6637,0.125,8.5182,0.007,0.007,9.3169
017,17,2025-10-26 00:51:00,128504.8,1755,962.34,0.6069,0.1541,8.9197,0.011,0.011,9.6933
018,17,2025-10-26 00:51:00,127536.34,1776,968.46,0.6649,0.1323,8.0235,0.01,0.01,8.8348
019,17,2025-10-26 00:51:00,126559.43,1802,976.9,0.7264,0.13,7.6701,0.01,0.01,8.5514
