log_ids,experiment_name,step,metric,value
202510010948264247150,2,initial_solution,solution_generation_time,3.1260716915130615
202510010948264247151,2,initial_solution,total_generated_columns,117.0
202510010949496119752,2,preprocessing_and_transformations,pool_deduplication_run_time,0.003213
202510010949496119750,2,initial_solution,pool_solution_generation_time,78.8416907787323
202510010949496119751,2,initial_solution,pool_total_generated_columns,2720.0
202510010951434851490,2,genetic_algorithm,ga_execution_time,113.8234121799469
202510010951434851491,2,genetic_algorithm,best_cost,1541107.2396477154
202510010951434851492,2,genetic_algorithm,best_fitness,835.4746446011294
202510010951434851493,2,genetic_algorithm,best_v,1297.0
202510010951434851494,2,genetic_algorithm,best_r,2873.0
202510010951434851495,2,genetic_algorithm,best_u,0.0
202510010951434851496,2,genetic_algorithm,best_s,772.0
202510010951434866952,2,preprocessing_and_transformations,combination_deduplication_run_time,0.0
202510010951490384730,2,graph_build,graph_build_time,5.376868963241577
202510010951490384731,2,graph_build,number_of_nodes,520.0
202510010951490384732,2,graph_build,number_of_edges,117326.0
202510011022463427400,2,column_generation,column_generation_time,1857.304267168045
202510011022463427401,2,column_generation,number_of_iterations,310
202510011022463427402,2,column_generation,start_objective,146527.846132108
202510011022463427403,2,column_generation,final_objective,107991.00042880457
202510011022463427404,2,column_generation,is_optimal,False
202510011022463427405,2,column_generation,total_columns_generated,5185
202510011022463427406,2,column_generation,total_reduced_cost,-7100091.133353473
