log_ids,experiment_name,step,metric,value
202510020317117655310,12,initial_solution,solution_generation_time,2.9662702083587646
202510020317117655311,12,initial_solution,total_generated_columns,119.0
2025100203182623941712,12,preprocessing_and_transformations,pool_deduplication_run_time,0.0
202510020318262394170,12,initial_solution,pool_solution_generation_time,70.39400315284729
202510020318262394171,12,initial_solution,pool_total_generated_columns,2668.0
202510020320137886720,12,genetic_algorithm,ga_execution_time,107.5310583114624
202510020320137886721,12,genetic_algorithm,best_cost,1449364.595108918
202510020320137886722,12,genetic_algorithm,best_fitness,508.7720106510979
202510020320137886723,12,genetic_algorithm,best_v,1232.0
202510020320137886724,12,genetic_algorithm,best_r,2682.0
202510020320137886725,12,genetic_algorithm,best_u,0.0
202510020320137886726,12,genetic_algorithm,best_s,768.0
2025100203201379050412,12,preprocessing_and_transformations,combination_deduplication_run_time,0.001041
202510020320191293590,12,graph_build,graph_build_time,5.162458658218384
202510020320191293591,12,graph_build,number_of_nodes,520.0
202510020320191293592,12,graph_build,number_of_edges,117326.0
202510020343410641220,12,column_generation,column_generation_time,1401.9347627162933
202510020343410641221,12,column_generation,number_of_iterations,285
202510020343410641222,12,column_generation,start_objective,148309.51658979943
202510020343410641223,12,column_generation,final_objective,118513.0866538155
202510020343410641224,12,column_generation,is_optimal,False
202510020343410641225,12,column_generation,is_integer,True
202510020343410641226,12,column_generation,total_columns_generated,4467
202510020343410641227,12,column_generation,total_reduced_cost,-21765526.40841113
