log_ids,experiment_name,step,metric,value
202510041344021494090,18,initial_solution,solution_generation_time,3.0199332237243652
202510041344021494091,18,initial_solution,total_generated_columns,119.0
2025100413451758170018,18,preprocessing_and_transformations,pool_deduplication_run_time,0.0
202510041345175978680,18,initial_solution,pool_solution_generation_time,71.40797805786133
202510041345175978681,18,initial_solution,pool_total_generated_columns,2721.0
202510041347079612790,18,genetic_algorithm,ga_execution_time,110.36240983009338
202510041347079612791,18,genetic_algorithm,best_cost,1490136.51079478
202510041347079612792,18,genetic_algorithm,best_fitness,786.8203889942496
202510041347079612793,18,genetic_algorithm,best_v,1270.0
202510041347079612794,18,genetic_algorithm,best_r,2713.0
202510041347079612795,18,genetic_algorithm,best_u,0.0
202510041347079612796,18,genetic_algorithm,best_s,788.0
2025100413470796527918,18,preprocessing_and_transformations,combination_deduplication_run_time,0.001998
202510041347134622640,18,graph_build,graph_build_time,5.331684112548828
202510041347134622641,18,graph_build,number_of_nodes,520.0
202510041347134622642,18,graph_build,number_of_edges,117326.0
202510041703348803030,18,column_generation,column_generation_time,11781.41803908348
202510041703348803031,18,column_generation,number_of_iterations,1205
202510041703348803032,18,column_generation,start_objective,148251.11836535283
202510041703348803033,18,column_generation,final_objective,112108.22374397471
202510041703348803034,18,column_generation,is_optimal,False
202510041703348803035,18,column_generation,is_integer,False
202510041703348803036,18,column_generation,total_columns_generated,7166
202510041703348803037,18,column_generation,total_reduced_cost,-8825558.848597115
