Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,30,2025-10-26 04:56:38,148848.37,1395,1000000.0,0.4246,0.1096,9.2667,0.025,0.025,9.8269
002,30,2025-10-26 04:56:38,148710.13,1418,138.24,0.4588,0.1047,7.8206,0.0124,0.0124,8.3975
003,30,2025-10-26 04:56:38,147751.18,1438,958.95,0.4723,0.1108,7.1658,0.0,0.0,7.7649
004,30,2025-10-26 04:56:38,146660.01,1459,1091.17,0.5407,0.1304,8.4453,0.01,0.01,9.1516
005,30,2025-10-26 04:56:38,144794.34,1480,1865.67,0.5535,0.1276,8.5975,0.0118,0.0118,9.2927
006,30,2025-10-26 04:56:38,143310.01,1503,1484.33,0.534,0.1289,8.1932,0.0105,0.0105,8.8686
007,30,2025-10-26 04:56:38,142059.79,1527,1250.22,0.6054,0.1288,7.6156,0.0041,0.0041,8.3549
008,30,2025-10-26 04:56:38,139625.15,1565,2434.64,0.5597,0.1135,8.1376,0.019,0.019,8.8309
009,30,2025-10-26 04:56:38,137806.49,1592,1818.66,0.6859,0.1747,9.7173,0.004,0.004,10.585
010,30,2025-10-26 04:56:38,136341.17,1622,1465.33,0.5946,0.1096,8.0573,0.008,0.008,8.7706
011,30,2025-10-26 04:56:38,135287.32,1649,1053.85,0.6846,0.1224,7.319,0.0156,0.0156,8.1432
012,30,2025-10-26 04:56:38,134200.49,1677,1086.82,0.5975,0.1148,8.1821,0.019,0.019,8.9193
013,30,2025-10-26 04:56:38,133009.94,1702,1190.56,0.7282,0.1324,8.0218,0.0084,0.0084,8.8928
014,30,2025-10-26 04:56:38,132336.25,1734,673.69,0.753,0.158,8.7907,0.0099,0.0099,9.7132
015,30,2025-10-26 04:56:38,130928.33,1761,1407.92,0.611,0.1095,9.5494,0.0195,0.0195,10.2894
016,30,2025-10-26 04:56:38,129964.88,1772,963.45,0.7747,0.1391,7.772,0.0118,0.0118,8.6976
017,30,2025-10-26 04:56:38,128700.89,1805,1263.99,0.6465,0.1212,8.6281,0.0099,0.0099,9.4067
018,30,2025-10-26 04:56:38,127790.83,1822,910.07,0.6619,0.1084,7.9273,0.0,0.0,8.6986
019,30,2025-10-26 04:56:38,126890.96,1845,899.86,0.8806,0.1766,7.3546,0.0215,0.0215,8.4359
020,30,2025-10-26 04:56:38,126051.96,1872,839.0,0.7723,0.1629,8.6128,0.0083,0.0083,9.5615
021,30,2025-10-26 04:56:38,124987.68,1905,1064.28,0.6582,0.1081,7.944,0.0113,0.0113,8.7238
022,30,2025-10-26 04:56:38,124430.48,1928,557.2,0.767,0.1744,6.8023,0.0038,0.0038,7.7496
023,30,2025-10-26 04:56:38,123659.41,1950,771.07,0.8319,0.1364,9.6787,0.0077,0.0077,10.6556
024,30,2025-10-26 04:56:38,123263.71,1975,395.69,0.8455,0.0961,8.235,0.0064,0.0064,9.1991
025,30,2025-10-26 04:56:38,122673.13,1991,590.58,0.8585,0.1071,8.512,0.0,0.0,9.4791
026,30,2025-10-26 04:56:38,122011.19,2007,661.94,0.8817,0.1289,8.8481,0.0059,0.0059,9.8647
027,30,2025-10-26 04:56:38,121219.01,2024,792.18,0.9868,0.147,7.4423,0.008,0.008,8.5881
028,30,2025-10-26 04:56:38,120767.84,2048,451.17,0.7817,0.1057,8.1868,0.006,0.006,9.0813
029,30,2025-10-26 04:56:38,120150.49,2063,617.35,0.8543,0.1191,6.7669,0.0079,0.0079,7.7482
030,30,2025-10-26 04:56:38,119841.33,2086,309.16,0.9378,0.1213,7.6011,0.0116,0.0116,8.6825
031,30,2025-10-26 04:56:38,119570.52,2114,270.81,0.8049,0.1115,7.8605,0.0069,0.0069,8.7864
032,30,2025-10-26 04:56:38,119153.29,2145,417.23,1.0381,0.227,8.046,0.0165,0.0165,9.3307
033,30,2025-10-26 04:56:38,118493.9,2168,659.4,0.8927,0.1038,7.8155,0.011,0.011,8.8281
034,30,2025-10-26 04:56:38,118052.08,2198,441.82,0.9171,0.109,8.0308,0.0059,0.0059,9.0643
035,30,2025-10-26 04:56:38,117546.8,2221,505.28,0.8986,0.1327,8.2275,0.0,0.0,9.2615
036,30,2025-10-26 04:56:38,117112.06,2238,434.74,0.911,0.1144,8.8937,0.0058,0.0058,9.925
037,30,2025-10-26 04:56:38,116651.37,2268,460.69,1.0039,0.1856,8.277,0.0,0.0,9.4706
038,30,2025-10-26 04:56:38,116244.57,2288,406.79,0.9255,0.0996,8.4963,0.0068,0.0068,9.5298
039,30,2025-10-26 04:56:38,115922.77,2312,321.8,0.984,0.1051,7.526,0.0125,0.0125,8.6288
040,30,2025-10-26 04:56:38,115764.03,2333,158.73,1.0617,0.2176,7.7515,0.0143,0.0143,9.051
041,30,2025-10-26 04:56:38,116157.24,2361,393.21,0.8416,0.1034,8.4725,0.009,0.009,9.4265
042,30,2025-10-26 04:56:38,115594.42,2382,562.82,0.9413,0.1021,8.5869,0.017,0.017,9.6483
043,30,2025-10-26 04:56:38,115217.18,2405,377.24,1.0039,0.0982,8.9337,0.012,0.012,10.0497
044,30,2025-10-26 04:56:38,114678.45,2428,538.73,0.8803,0.1015,8.2166,0.0123,0.0123,9.2143
045,30,2025-10-26 04:56:38,114366.27,2440,312.18,1.0408,0.1333,7.9018,0.0079,0.0079,9.0944
046,30,2025-10-26 04:56:38,114176.41,2466,189.86,1.0462,0.1013,8.2031,0.0091,0.0091,9.3607
047,30,2025-10-26 04:56:38,113960.4,2484,216.01,0.9683,0.116,7.6935,0.0169,0.0169,8.7972
048,30,2025-10-26 04:56:38,113749.38,2496,211.02,0.9877,0.1192,8.4327,0.0095,0.0095,9.5567
049,30,2025-10-26 04:56:38,113461.15,2520,288.23,0.9484,0.1039,7.6572,0.0164,0.0164,8.7279
050,30,2025-10-26 04:56:38,113112.65,2552,348.49,1.1192,0.1443,8.1975,0.0148,0.0148,9.4801
051,30,2025-10-26 04:56:38,113096.13,2576,16.52,1.0828,0.1416,7.6875,0.0057,0.0057,8.9186
052,30,2025-10-26 04:56:38,112768.8,2604,327.34,1.0374,0.093,8.6752,0.0192,0.0192,9.8248
053,30,2025-10-26 04:56:38,112498.76,2617,270.04,1.0604,0.1149,8.2334,0.0133,0.0133,9.4257
054,30,2025-10-26 04:56:38,112283.21,2640,215.54,1.1007,0.1065,9.8273,0.019,0.019,11.0536
055,30,2025-10-26 04:56:38,112081.63,2665,201.58,1.1416,0.1274,7.6033,0.0099,0.0099,8.8843
056,30,2025-10-26 04:56:38,111874.73,2695,206.9,1.0417,0.1131,9.1382,0.0136,0.0136,10.3066
057,30,2025-10-26 04:56:38,111598.67,2712,276.06,1.1295,0.1464,8.6332,0.0078,0.0078,9.9204
058,30,2025-10-26 04:56:38,111410.24,2734,188.43,1.1321,0.2122,7.5208,0.0121,0.0121,8.8896
059,30,2025-10-26 04:56:38,111168.48,2754,241.75,1.1174,0.1018,7.9863,0.0,0.0,9.2055
060,30,2025-10-26 04:56:38,111061.35,2788,107.13,1.3009,0.1146,9.4046,0.012,0.012,10.8455
061,30,2025-10-26 04:56:38,111430.22,2809,368.87,1.0395,0.1449,6.5356,0.0,0.0,7.7301
062,30,2025-10-26 04:56:38,111147.33,2833,282.9,1.1538,0.22,7.0603,0.0134,0.0134,8.454
063,30,2025-10-26 04:56:38,110935.93,2861,211.39,1.261,0.1145,9.7511,0.0119,0.0119,11.1394
064,30,2025-10-26 04:56:38,110674.25,2887,261.69,1.2537,0.192,8.6599,0.0145,0.0145,10.1223
065,30,2025-10-26 04:56:38,110523.55,2904,150.7,1.3517,0.1322,7.5204,0.0069,0.0069,9.0388
066,30,2025-10-26 04:56:38,110326.26,2938,197.29,1.2221,0.2154,9.0901,0.0056,0.0056,10.5447
067,30,2025-10-26 04:56:38,110091.62,2964,234.63,1.2636,0.142,7.9301,0.006,0.006,9.3438
068,30,2025-10-26 04:56:38,109852.3,2992,239.33,1.235,0.2105,8.1752,0.0121,0.0121,9.6369
069,30,2025-10-26 04:56:38,109675.23,3027,177.07,1.6048,0.1197,10.9112,0.0,0.0,12.639
070,30,2025-10-26 04:56:38,109563.15,3053,112.07,1.289,0.1022,8.2507,0.002,0.002,9.6439
071,30,2025-10-26 04:56:38,110130.77,3081,567.62,1.2311,0.1087,8.244,0.012,0.012,9.5958
072,30,2025-10-26 04:56:38,109601.75,3101,529.02,1.2658,0.0914,8.0089,0.0,0.0,9.366
073,30,2025-10-26 04:56:38,109386.45,3120,215.3,1.2565,0.1127,8.0207,0.016,0.016,9.4099
