log_ids,experiment_name,step,metric,value
202510012148161631690,2,initial_solution,solution_generation_time,3.3439624309539795
202510012148161631691,2,initial_solution,total_generated_columns,120.0
202510012149419883772,2,preprocessing_and_transformations,pool_deduplication_run_time,0.002002
202510012149419893760,2,initial_solution,pool_solution_generation_time,81.37609457969666
202510012149419893761,2,initial_solution,pool_total_generated_columns,2680.0
202510012151336493960,2,genetic_algorithm,ga_execution_time,111.64673256874084
202510012151336493961,2,genetic_algorithm,best_cost,1485050.981680545
202510012151336493962,2,genetic_algorithm,best_fitness,665.1416330443618
202510012151336493963,2,genetic_algorithm,best_v,1255.0
202510012151336493964,2,genetic_algorithm,best_r,2750.0
202510012151336493965,2,genetic_algorithm,best_u,0.0
202510012151336493966,2,genetic_algorithm,best_s,760.0
202510012151336493962,2,preprocessing_and_transformations,combination_deduplication_run_time,0.0
202510012151391631300,2,graph_build,graph_build_time,5.337056875228882
202510012151391631301,2,graph_build,number_of_nodes,520.0
202510012151391631302,2,graph_build,number_of_edges,117326.0
202510012151580430020,2,column_generation,column_generation_time,18.879872798919678
202510012151580430021,2,column_generation,number_of_iterations,2
202510012151580430022,2,column_generation,start_objective,149804.97075326712
202510012151580430023,2,column_generation,final_objective,149707.05075326716
202510012151580430024,2,column_generation,is_optimal,False
202510012151580430025,2,column_generation,is_integer,True
202510012151580430026,2,column_generation,total_columns_generated,44
202510012151580430027,2,column_generation,total_reduced_cost,-225355.25181521787
