Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,13,2025-10-25 23:36:38,147426.27,1400,1000000.0,0.4167,0.128,8.9941,0.008,0.008,9.5489
002,13,2025-10-25 23:36:38,147426.27,1417,0.0,0.4684,0.148,8.152,0.0113,0.0113,8.7822
003,13,2025-10-25 23:36:38,147328.35,1439,97.92,0.5645,0.133,9.2331,0.007,0.007,9.9391
004,13,2025-10-25 23:36:38,145340.13,1459,1988.22,0.5406,0.137,8.2592,0.008,0.008,8.9478
005,13,2025-10-25 23:36:38,143631.34,1482,1708.79,0.614,0.1794,9.2377,0.011,0.011,10.0431
006,13,2025-10-25 23:36:38,142479.4,1498,1151.93,0.5471,0.1746,8.6049,0.011,0.011,9.3387
007,13,2025-10-25 23:36:38,140272.52,1517,2206.88,0.6031,0.1512,8.7058,0.013,0.013,9.4742
008,13,2025-10-25 23:36:38,138773.72,1542,1498.79,0.6608,0.134,9.0305,0.008,0.008,9.8373
009,13,2025-10-25 23:36:38,137257.16,1564,1516.56,0.6144,0.128,8.8679,0.006,0.006,9.6183
010,13,2025-10-25 23:36:38,136416.62,1597,840.55,0.6071,0.124,10.0101,0.006,0.006,10.7492
011,13,2025-10-25 23:36:38,135664.17,1617,752.45,0.5526,0.1832,7.8796,0.01,0.01,8.6275
012,13,2025-10-25 23:36:38,134799.11,1649,865.05,0.6326,0.137,9.6541,0.006,0.006,10.4327
013,13,2025-10-25 23:36:38,133396.12,1667,1403.0,0.7066,0.113,8.81,0.006,0.006,9.6396
014,13,2025-10-25 23:36:38,132519.1,1696,877.01,0.6366,0.124,9.2779,0.009,0.009,10.0525
015,13,2025-10-25 23:36:38,131655.47,1715,863.63,0.7642,0.132,9.2514,0.009,0.009,10.1596
016,13,2025-10-25 23:36:38,130714.3,1739,941.18,0.7534,0.122,8.2163,0.02,0.02,9.1136
017,13,2025-10-25 23:36:38,129381.21,1764,1333.09,0.6763,0.12,9.2024,0.014,0.014,10.0167
018,13,2025-10-25 23:36:38,128407.1,1787,974.11,0.7095,0.121,8.0225,0.006,0.006,8.862
019,13,2025-10-25 23:36:38,127827.74,1807,579.36,0.8247,0.131,7.9703,0.017,0.017,8.946
020,13,2025-10-25 23:36:38,126710.72,1832,1117.02,0.7395,0.125,9.9396,0.013,0.013,10.819
021,13,2025-10-25 23:36:38,126728.74,1858,18.02,0.8693,0.141,8.86,0.0112,0.0112,9.884
022,13,2025-10-25 23:36:38,125896.5,1877,832.24,0.8316,0.13,8.9823,0.01,0.01,9.957
023,13,2025-10-25 23:36:38,125320.45,1892,576.05,0.746,0.12,7.5415,0.005,0.005,8.4145
