log_ids,experiment_name,step,metric,value
202509280348292962810,17_pop200,initial_solution,solution_generation_time,3.2365150451660156
202509280348292962811,17_pop200,initial_solution,total_generated_columns,123.0
2025092803490737349617_pop200,17_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.0
202509280349073734960,17_pop200,initial_solution,pool_solution_generation_time,36.116023778915405
202509280349073734961,17_pop200,initial_solution,pool_total_generated_columns,1508.0
202509280351360561530,17_pop200,genetic_algorithm,ga_execution_time,148.68165707588196
202509280351360561531,17_pop200,genetic_algorithm,best_cost,593610.2380348123
202509280351360561532,17_pop200,genetic_algorithm,best_fitness,8368623.729724208
202509280351360561533,17_pop200,genetic_algorithm,best_v,589.0
202509280351360561534,17_pop200,genetic_algorithm,best_r,410.0
202509280351360561535,17_pop200,genetic_algorithm,best_u,2.0
202509280351360561536,17_pop200,genetic_algorithm,best_s,529.0
2025092803513605815117_pop200,17_pop200,preprocessing_and_transformations,combination_deduplication_run_time,0.000997
202509280351415750300,17_pop200,graph_build,graph_build_time,5.337864398956299
202509280351415750301,17_pop200,graph_build,number_of_nodes,520.0
202509280351415750302,17_pop200,graph_build,number_of_edges,117326.0
202509280354061337850,17_pop200,column_generation,column_generation_time,144.55875515937805
202509280354061337851,17_pop200,column_generation,number_of_iterations,20
202509280354061337852,17_pop200,column_generation,start_objective,150556.78220214433
202509280354061337853,17_pop200,column_generation,final_objective,150074.52080337895
202509280354061337854,17_pop200,column_generation,is_optimal,False
202509280354061337855,17_pop200,column_generation,total_columns_generated,401
202509280354061337856,17_pop200,column_generation,total_reduced_cost,-3015038.746876778
