log_ids,experiment_name,step,metric,value
202509280220080526650,2_pop200,initial_solution,solution_generation_time,3.8049068450927734
202509280220080526651,2_pop200,initial_solution,total_generated_columns,117.0
202509280220560444052_pop200,2_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.001001
202509280220560464050,2_pop200,initial_solution,pool_solution_generation_time,45.36974310874939
202509280220560464051,2_pop200,initial_solution,pool_total_generated_columns,1509.0
202509280223377968870,2_pop200,genetic_algorithm,ga_execution_time,161.74345517158508
202509280223377968871,2_pop200,genetic_algorithm,best_cost,608024.1001739264
202509280223377968872,2_pop200,genetic_algorithm,best_fitness,9341711.149412872
202509280223377968873,2_pop200,genetic_algorithm,best_v,604.0
202509280223377968874,2_pop200,genetic_algorithm,best_r,434.0
202509280223377968875,2_pop200,genetic_algorithm,best_u,6.0
202509280223377968876,2_pop200,genetic_algorithm,best_s,541.0
202509280223378016902_pop200,2_pop200,preprocessing_and_transformations,combination_deduplication_run_time,0.001496
202509280223434546430,2_pop200,graph_build,graph_build_time,5.453346252441406
202509280223434546431,2_pop200,graph_build,number_of_nodes,520.0
202509280223434546432,2_pop200,graph_build,number_of_edges,117326.0
202509280226245552310,2_pop200,column_generation,column_generation_time,161.10058856010437
202509280226245552311,2_pop200,column_generation,number_of_iterations,20
202509280226245552312,2_pop200,column_generation,start_objective,148183.43971370984
202509280226245552313,2_pop200,column_generation,final_objective,147025.03171370976
202509280226245552314,2_pop200,column_generation,is_optimal,False
202509280226245552315,2_pop200,column_generation,total_columns_generated,392
202509280226245552316,2_pop200,column_generation,total_reduced_cost,-8117961.503810277
