log_ids,experiment_name,step,metric,value
202509280249543657420,7_pop200,initial_solution,solution_generation_time,3.0078489780426025
202509280249543657421,7_pop200,initial_solution,total_generated_columns,120.0
202509280250333237017_pop200,7_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.0
202509280250333394190,7_pop200,initial_solution,pool_solution_generation_time,36.93974471092224
202509280250333394191,7_pop200,initial_solution,pool_total_generated_columns,1506.0
202509280253030831980,7_pop200,genetic_algorithm,ga_execution_time,149.7417962551117
202509280253030831981,7_pop200,genetic_algorithm,best_cost,602769.0320426641
202509280253030831982,7_pop200,genetic_algorithm,best_fitness,14650719.428953517
202509280253030831983,7_pop200,genetic_algorithm,best_v,602.0
202509280253030831984,7_pop200,genetic_algorithm,best_r,404.0
202509280253030831985,7_pop200,genetic_algorithm,best_u,1.0
202509280253030831986,7_pop200,genetic_algorithm,best_s,551.0
202509280253030865877_pop200,7_pop200,preprocessing_and_transformations,combination_deduplication_run_time,0.001043
202509280253086102200,7_pop200,graph_build,graph_build_time,5.339524269104004
202509280253086102201,7_pop200,graph_build,number_of_nodes,520.0
202509280253086102202,7_pop200,graph_build,number_of_edges,117326.0
202509280255305581140,7_pop200,column_generation,column_generation_time,141.94789385795593
202509280255305581141,7_pop200,column_generation,number_of_iterations,20
202509280255305581142,7_pop200,column_generation,start_objective,149509.99074655536
202509280255305581143,7_pop200,column_generation,final_objective,148969.7027465553
202509280255305581144,7_pop200,column_generation,is_optimal,False
202509280255305581145,7_pop200,column_generation,total_columns_generated,356
202509280255305581146,7_pop200,column_generation,total_reduced_cost,-4236508.850230342
