log_ids,experiment_name,step,metric,value
202509280238086289240,5_pop200,initial_solution,solution_generation_time,2.984004020690918
202509280238086289241,5_pop200,initial_solution,total_generated_columns,117.0
202509280238471659615_pop200,5_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.001056
202509280238471670250,5_pop200,initial_solution,pool_solution_generation_time,36.439043045043945
202509280238471670251,5_pop200,initial_solution,pool_total_generated_columns,1502.0
202509280241178098590,5_pop200,genetic_algorithm,ga_execution_time,150.63495182991028
202509280241178098591,5_pop200,genetic_algorithm,best_cost,598051.8593615144
202509280241178098592,5_pop200,genetic_algorithm,best_fitness,9065621.860648012
202509280241178098593,5_pop200,genetic_algorithm,best_v,591.0
202509280241178098594,5_pop200,genetic_algorithm,best_r,410.0
202509280241178098595,5_pop200,genetic_algorithm,best_u,4.0
202509280241178098596,5_pop200,genetic_algorithm,best_s,529.0
202509280241178128945_pop200,5_pop200,preprocessing_and_transformations,combination_deduplication_run_time,0.000999
202509280241234014290,5_pop200,graph_build,graph_build_time,5.389767169952393
202509280241234014291,5_pop200,graph_build,number_of_nodes,520.0
202509280241234014292,5_pop200,graph_build,number_of_edges,117326.0
202509280243581292080,5_pop200,column_generation,column_generation_time,154.72777938842773
202509280243581292081,5_pop200,column_generation,number_of_iterations,20
202509280243581292082,5_pop200,column_generation,start_objective,147762.3892594302
202509280243581302083,5_pop200,column_generation,final_objective,147138.00525943597
202509280243581302084,5_pop200,column_generation,is_optimal,False
202509280243581302085,5_pop200,column_generation,total_columns_generated,338
202509280243581302086,5_pop200,column_generation,total_reduced_cost,-3247919.966932295
