log_ids,experiment_name,step,metric,value
202509280255338926130,8_pop200,initial_solution,solution_generation_time,3.0453238487243652
202509280255338926131,8_pop200,initial_solution,total_generated_columns,117.0
202509280256118124128_pop200,8_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.016012
202509280256118124120,8_pop200,initial_solution,pool_solution_generation_time,35.955220460891724
202509280256118124121,8_pop200,initial_solution,pool_total_generated_columns,1480.0
202509280258517566830,8_pop200,genetic_algorithm,ga_execution_time,159.9422266483307
202509280258517566831,8_pop200,genetic_algorithm,best_cost,607512.424052341
202509280258517566832,8_pop200,genetic_algorithm,best_fitness,10638605.805771446
202509280258517566833,8_pop200,genetic_algorithm,best_v,604.0
202509280258517566834,8_pop200,genetic_algorithm,best_r,425.0
202509280258517566835,8_pop200,genetic_algorithm,best_u,4.0
202509280258517566836,8_pop200,genetic_algorithm,best_s,548.0
202509280258517599918_pop200,8_pop200,preprocessing_and_transformations,combination_deduplication_run_time,0.002035
202509280258574250470,8_pop200,graph_build,graph_build_time,5.451460361480713
202509280258574250471,8_pop200,graph_build,number_of_nodes,520.0
202509280258574250472,8_pop200,graph_build,number_of_edges,117326.0
202509280302007554270,8_pop200,column_generation,column_generation_time,183.33037996292114
202509280302007554271,8_pop200,column_generation,number_of_iterations,20
202509280302007554272,8_pop200,column_generation,start_objective,146462.62008936185
202509280302007554273,8_pop200,column_generation,final_objective,146110.10808936245
202509280302007554274,8_pop200,column_generation,is_optimal,False
202509280302007554275,8_pop200,column_generation,total_columns_generated,443
202509280302007554276,8_pop200,column_generation,total_reduced_cost,-4734233.080552293
