Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,10,2025-09-01 20:08:42,186884.92,374,0.0,0.1502,0.145,6.3076,0.016,0.001,6.6299
002,10,2025-09-01 20:08:42,186330.81,394,554.11,0.144,0.122,6.322,0.007,0.001,6.606
003,10,2025-09-01 20:08:42,186330.81,441,0.0,0.142,0.133,6.1176,0.013,0.001,6.4176
004,10,2025-09-01 20:08:42,186189.77,474,141.04,0.156,0.147,7.0848,0.012,0.001,7.4108
005,10,2025-09-01 20:08:42,186189.77,492,0.0,0.164,0.122,7.9049,0.009,0.002,8.2129
006,10,2025-09-01 20:08:42,186189.77,513,0.0,0.204,0.124,6.936,0.018,0.001,7.294
007,10,2025-09-01 20:08:42,186189.77,534,0.0,0.162,0.141,6.0347,0.011,0.001,6.3606
008,10,2025-09-01 20:08:42,185664.12,549,525.65,0.1854,0.1193,5.7336,0.01,0.001,6.0593
009,10,2025-09-01 20:08:42,185664.12,565,0.0,0.172,0.128,6.2598,0.0134,0.001,6.5897
010,10,2025-09-01 20:08:42,185664.12,587,0.0,0.1873,0.121,7.6924,0.007,0.0,8.0187
011,10,2025-09-01 20:08:42,185428.63,613,235.49,0.181,0.12,8.205,0.007,0.001,8.523
012,10,2025-09-01 20:08:42,185428.06,634,0.58,0.17,0.123,7.2286,0.011,0.0,7.5456
013,10,2025-09-01 20:08:42,184836.8,669,591.25,0.1769,0.128,7.9482,0.0092,0.0016,8.2749
014,10,2025-09-01 20:08:42,184836.8,699,0.0,0.2921,0.132,8.6447,0.016,0.0,9.11
015,10,2025-09-01 20:08:42,184836.8,733,0.0,0.181,0.127,6.7778,0.006,0.001,7.1088
016,10,2025-09-01 20:08:42,184574.81,764,261.99,0.196,0.124,6.6511,0.019,0.001,7.0021
017,10,2025-09-01 20:08:42,184574.81,798,0.0,0.257,0.121,6.745,0.0113,0.0011,7.1498
018,10,2025-09-01 20:08:42,184574.81,835,0.0,0.2406,0.119,6.5838,0.01,0.001,6.9709
019,10,2025-09-01 20:08:42,184574.81,880,0.0,0.223,0.1379,7.4001,0.005,0.001,7.7806
020,10,2025-09-01 20:08:42,184574.81,907,0.0,0.2284,0.123,8.1015,0.024,0.001,8.4934
021,10,2025-09-01 20:08:42,183930.17,942,644.64,0.233,0.122,7.1277,0.012,0.001,7.5197
022,10,2025-09-01 20:08:42,183930.17,976,0.0,0.231,0.125,9.1079,0.0139,0.0008,9.4986
023,10,2025-09-01 20:08:42,182973.91,1010,956.25,0.2837,0.135,6.8795,0.01,0.001,7.3267
024,10,2025-09-01 20:08:42,182821.08,1053,152.83,0.253,0.1286,7.8907,0.011,0.001,8.3064
025,10,2025-09-01 20:08:42,182821.08,1088,0.0,0.263,0.131,7.1939,0.009,0.001,7.6169
026,10,2025-09-01 20:08:42,182821.08,1127,0.0,0.275,0.128,8.0712,0.007,0.001,8.5072
027,10,2025-09-01 20:08:42,182782.2,1170,38.88,0.292,0.118,8.6886,0.007,0.001,9.1256
028,10,2025-09-01 20:08:42,182023.48,1200,758.72,0.298,0.129,8.4833,0.009,0.001,8.9453
029,10,2025-09-01 20:08:42,180089.24,1247,1934.24,0.325,0.124,7.6993,0.008,0.001,8.1793
