Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,6,2025-08-31 04:14:34,233111.36,411,0.0,0.1129,0.1064,90.305,0.0131,0.001,90.5445
002,6,2025-08-31 04:14:34,231249.7,441,1861.65,0.1232,0.1109,82.2484,0.0102,0.001,82.502
003,6,2025-08-31 04:14:34,231249.7,471,0.0,0.1365,0.109,84.2813,0.0164,0.0005,84.588
004,6,2025-08-31 04:14:34,231249.7,501,0.0,0.1336,0.1159,118.7453,0.0097,0.001,119.0126
005,6,2025-08-31 04:14:34,231249.7,531,0.0,0.1392,0.1075,133.4608,0.0051,0.001,133.7238
006,6,2025-08-31 04:14:34,231249.7,561,0.0,0.1722,0.0916,97.0841,0.007,0.001,97.3808
007,6,2025-08-31 04:14:34,231249.7,591,0.0,0.1558,0.1064,106.395,0.0215,0.001,106.688
008,6,2025-08-31 04:14:34,231249.7,621,0.0,0.1595,0.1347,138.7934,0.0095,0.001,139.1087
009,6,2025-08-31 04:14:34,231249.7,651,0.0,0.1673,0.1082,148.7016,0.0159,0.001,149.0042
010,6,2025-08-31 04:14:34,231249.7,681,0.0,0.1603,0.0996,101.1463,0.024,0.001,101.4402
011,6,2025-08-31 04:14:34,231249.7,711,0.0,0.1635,0.1078,96.0004,0.0065,0.001,96.2934
012,6,2025-08-31 04:14:34,231249.7,741,0.0,0.156,0.1052,118.5304,0.009,0.0,118.8119
013,6,2025-08-31 04:14:34,231249.7,771,0.0,0.1847,0.1294,128.8074,0.0041,0.001,129.1439
