Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,9,2025-09-01 19:52:15,186844.6,354,0.0,0.098,0.1141,5.3672,0.009,0.001,5.5962
002,9,2025-09-01 19:52:15,186477.12,382,367.49,0.116,0.118,5.2973,0.014,0.001,5.5533
003,9,2025-09-01 19:52:15,185970.24,400,506.88,0.1358,0.1201,5.9762,0.014,0.001,6.2542
004,9,2025-09-01 19:52:15,185970.24,410,0.0,0.114,0.113,5.1151,0.01,0.001,5.3631
005,9,2025-09-01 19:52:15,185970.24,448,0.0,0.148,0.1203,5.4393,0.011,0.001,5.7397
006,9,2025-09-01 19:52:15,185970.24,467,0.0,0.1604,0.1419,5.6207,0.01,0.001,5.9474
007,9,2025-09-01 19:52:15,185970.24,489,0.0,0.1585,0.14,6.1539,0.0109,0.0019,6.4753
008,9,2025-09-01 19:52:15,185970.24,506,0.0,0.1752,0.1303,6.3182,0.0145,0.001,6.6513
009,9,2025-09-01 19:52:15,185970.24,527,0.0,0.139,0.129,6.7372,0.018,0.001,7.0352
010,9,2025-09-01 19:52:15,185970.24,542,0.0,0.143,0.113,5.8468,0.007,0.001,6.1178
011,9,2025-09-01 19:52:15,185970.24,555,0.0,0.159,0.1273,6.3324,0.027,0.0,6.6582
012,9,2025-09-01 19:52:15,185970.24,564,0.0,0.156,0.112,6.9459,0.0265,0.001,7.2534
013,9,2025-09-01 19:52:15,185970.24,596,0.0,0.1417,0.1101,6.024,0.0168,0.0011,6.3033
014,9,2025-09-01 19:52:15,185970.24,626,0.0,0.2137,0.1345,6.433,0.008,0.001,6.8047
015,9,2025-09-01 19:52:15,185048.33,654,921.91,0.146,0.112,7.3638,0.008,0.001,7.6428
016,9,2025-09-01 19:52:15,185048.33,683,0.0,0.225,0.1333,5.7369,0.011,0.001,6.1187
017,9,2025-09-01 19:52:15,185048.33,726,0.0,0.221,0.115,6.6112,0.0159,0.0011,6.9763
018,9,2025-09-01 19:52:15,185048.33,761,0.0,0.2267,0.133,8.8392,0.01,0.0005,9.2224
019,9,2025-09-01 19:52:15,185048.33,794,0.0,0.209,0.119,7.6743,0.013,0.001,8.0273
020,9,2025-09-01 19:52:15,185048.33,828,0.0,0.18,0.113,7.3207,0.006,0.001,7.6327
021,9,2025-09-01 19:52:15,184956.92,862,91.41,0.207,0.114,6.0118,0.016,0.005,6.3798
022,9,2025-09-01 19:52:15,184956.92,902,0.0,0.224,0.116,7.6559,0.01,0.001,8.0229
023,9,2025-09-01 19:52:15,184956.92,945,0.0,0.21,0.126,7.8107,0.008,0.0,8.1677
024,9,2025-09-01 19:52:15,184728.41,985,228.51,0.223,0.11,6.7265,0.005,0.001,7.0805
025,9,2025-09-01 19:52:15,184191.93,1026,536.48,0.2421,0.122,6.9499,0.007,0.001,7.3429
026,9,2025-09-01 19:52:15,183298.1,1062,893.82,0.272,0.117,6.7231,0.006,0.001,7.1331
027,9,2025-09-01 19:52:15,183298.1,1101,0.0,0.219,0.123,8.321,0.006,0.001,8.686
028,9,2025-09-01 19:52:15,183298.1,1142,0.0,0.245,0.1438,8.3033,0.006,0.001,8.7151
029,9,2025-09-01 19:52:15,183298.1,1184,0.0,0.263,0.112,7.1086,0.006,0.0,7.5076
030,9,2025-09-01 19:52:15,183298.1,1230,0.0,0.272,0.109,7.8532,0.007,0.001,8.2582
031,9,2025-09-01 19:52:15,181504.98,1280,1793.12,0.317,0.117,7.6873,0.011,0.001,8.1493
032,9,2025-09-01 19:52:15,180581.28,1330,923.71,0.3875,0.121,8.0377,0.01,0.001,8.5761
033,9,2025-09-01 19:52:15,179354.62,1380,1226.66,0.335,0.113,9.5944,0.007,0.001,10.0694
034,9,2025-09-01 19:52:15,177366.19,1430,1988.43,0.345,0.117,6.5191,0.007,0.001,7.0121
035,9,2025-09-01 19:52:15,175476.64,1471,1889.56,0.393,0.114,7.268,0.006,0.001,7.803
036,9,2025-09-01 19:52:15,173781.62,1512,1695.02,0.364,0.116,7.821,0.013,0.001,8.3349
037,9,2025-09-01 19:52:15,172413.26,1559,1368.36,0.406,0.11,7.4884,0.006,0.0,8.0334
038,9,2025-09-01 19:52:15,170476.71,1595,1936.55,0.6018,0.1959,6.613,0.012,0.006,7.4692
039,9,2025-09-01 19:52:15,169175.96,1629,1300.75,0.4151,0.11,7.3476,0.01,0.001,7.9048
040,9,2025-09-01 19:52:15,167526.74,1673,1649.22,0.391,0.1221,8.8246,0.0108,0.0011,9.3866
041,9,2025-09-01 19:52:15,165292.48,1711,2234.26,0.4475,0.112,8.4713,0.007,0.001,9.0622
042,9,2025-09-01 19:52:15,163575.66,1755,1716.82,0.409,0.114,7.5087,0.012,0.003,8.0717
043,9,2025-09-01 19:52:15,162367.01,1794,1208.65,0.58,0.1264,7.6462,0.007,0.001,8.3938
044,9,2025-09-01 19:52:15,161422.25,1829,944.77,0.427,0.116,8.2792,0.011,0.001,8.8592
045,9,2025-09-01 19:52:15,159642.11,1872,1780.13,0.5311,0.1224,6.948,0.008,0.001,7.6362
046,9,2025-09-01 19:52:15,158191.1,1906,1451.01,0.4756,0.12,7.9813,0.012,0.001,8.6139
047,9,2025-09-01 19:52:15,156995.17,1939,1195.92,0.433,0.1156,8.4409,0.014,0.001,9.0354
048,9,2025-09-01 19:52:15,156342.43,1983,652.75,0.507,0.116,7.5851,0.008,0.001,8.2461
049,9,2025-09-01 19:52:15,154491.86,2024,1850.56,0.537,0.106,8.0477,0.0065,0.0011,8.7258
050,9,2025-09-01 19:52:15,153134.85,2068,1357.01,0.5958,0.121,8.3763,0.014,0.001,9.1363
051,9,2025-09-01 19:52:15,151676.02,2111,1458.83,0.5565,0.1424,7.7436,0.01,0.001,8.4926
052,9,2025-09-01 19:52:15,150436.8,2147,1239.22,0.543,0.115,8.6575,0.009,0.001,9.3525
053,9,2025-09-01 19:52:15,149375.03,2177,1061.77,0.5898,0.112,14.4959,0.0255,0.001,15.2593
054,9,2025-09-01 19:52:15,148383.27,2207,991.76,1.055,0.2051,13.7818,0.008,0.001,15.1115
055,9,2025-09-01 19:52:15,147241.96,2237,1141.31,0.7542,0.15,9.1233,0.014,0.001,10.0875
056,9,2025-09-01 19:52:15,145652.2,2277,1589.75,0.711,0.161,10.3084,0.016,0.002,11.2484
057,9,2025-09-01 19:52:15,144012.66,2305,1639.54,0.6198,0.1543,8.9803,0.011,0.001,9.8074
058,9,2025-09-01 19:52:15,142827.11,2340,1185.56,0.7,0.1257,10.2787,0.015,0.001,11.1724
059,9,2025-09-01 19:52:15,141304.12,2380,1522.98,0.7133,0.134,10.4044,0.012,0.001,11.3216
060,9,2025-09-01 19:52:15,140435.92,2409,868.2,0.7741,0.121,10.231,0.021,0.001,11.1821
061,9,2025-09-01 19:52:15,139546.71,2444,889.21,0.714,0.194,10.9284,0.012,0.001,11.8981
062,9,2025-09-01 19:52:15,139035.99,2486,510.72,0.6937,0.163,10.2143,0.013,0.001,11.135
063,9,2025-09-01 19:52:15,138134.86,2518,901.13,0.7033,0.122,10.0227,0.016,0.005,10.9209
064,9,2025-09-01 19:52:15,137548.33,2561,586.53,0.7318,0.114,8.9534,0.019,0.001,9.8617
065,9,2025-09-01 19:52:15,136686.43,2590,861.89,0.755,0.1289,8.512,0.034,0.001,9.4727
066,9,2025-09-01 19:52:15,136275.33,2630,411.11,0.7755,0.125,10.5759,0.008,0.001,11.5302
067,9,2025-09-01 19:52:15,135641.23,2664,634.1,0.7169,0.115,9.4664,0.011,0.001,10.3572
068,9,2025-09-01 19:52:15,134901.82,2694,739.41,0.7443,0.1346,8.9925,0.017,0.001,9.9331
069,9,2025-09-01 19:52:15,133968.98,2721,932.84,0.8147,0.1495,8.9948,0.008,0.001,10.0307
070,9,2025-09-01 19:52:15,132985.78,2751,983.2,0.8082,0.125,9.0554,0.007,0.001,10.0477
