log_ids,experiment_name,step,metric,value
202509151429071953670,5_pop200,initial_solution,solution_generation_time,3.1344878673553467
202509151429071953671,5_pop200,initial_solution,total_generated_columns,119.0
202509151429309674055_pop200,5_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.0
202509151429309674050,5_pop200,initial_solution,pool_solution_generation_time,22.552746772766113
202509151429309674051,5_pop200,initial_solution,pool_total_generated_columns,990.0
202509151431091460020,5_pop200,genetic_algorithm,ga_execution_time,98.17747974395752
202509151431091460021,5_pop200,genetic_algorithm,best_cost,496141.6443175031
202509151431091460022,5_pop200,genetic_algorithm,best_fitness,1425452.6922391679
202509151431091460023,5_pop200,genetic_algorithm,best_v,484.0
202509151431091460024,5_pop200,genetic_algorithm,best_r,287.0
202509151431091460025,5_pop200,genetic_algorithm,best_u,5.0
202509151431091460026,5_pop200,genetic_algorithm,best_s,424.0
202509151431091470555_pop200,5_pop200,preprocessing_and_transformations,combination_deduplication_run_time,0.0
202509151431148768080,5_pop200,graph_build,graph_build_time,5.51471471786499
202509151431148768081,5_pop200,graph_build,number_of_nodes,520.0
202509151431148768082,5_pop200,graph_build,number_of_edges,117326.0
202509151434352010940,5_pop200,column_generation,column_generation_time,200.32324266433716
202509151434352010941,5_pop200,column_generation,number_of_iterations,21.0
202509151434352010942,5_pop200,column_generation,start_objective,149570.65763722896
202509151434352010943,5_pop200,column_generation,optimal_value,147826.55363722896
202509151434352010944,5_pop200,column_generation,total_columns_generated,461.0
202509151434352010945,5_pop200,column_generation,total_reduced_cost,-4262255.703829449
202509151436369584120,5_pop200,genetic_algorithm,ga_execution_time,121.74165105819702
202509151436369584121,5_pop200,genetic_algorithm,best_cost,97319.54167179123
202509151436369584122,5_pop200,genetic_algorithm,best_fitness,0.005494505494505495
202509151436369584123,5_pop200,genetic_algorithm,best_v,60.0
202509151436369584124,5_pop200,genetic_algorithm,best_r,19.0
202509151436369584125,5_pop200,genetic_algorithm,best_u,91.0
202509151436369584126,5_pop200,genetic_algorithm,best_s,12.0
