log_ids,experiment_name,step,metric,value
202509232147421327170,1_pop200,initial_solution,solution_generation_time,7.36172342300415
202509232147421327171,1_pop200,initial_solution,total_generated_columns,125.0
202509232148340070521_pop200,1_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.002013
202509232148340090430,1_pop200,initial_solution,pool_solution_generation_time,49.4395055770874
202509232148340090431,1_pop200,initial_solution,pool_total_generated_columns,987.0
202509232151088116700,1_pop200,genetic_algorithm,ga_execution_time,154.7961127758026
202509232151088116701,1_pop200,genetic_algorithm,best_cost,510439.50814031356
202509232151088116702,1_pop200,genetic_algorithm,best_fitness,1498537.2146024287
202509232151088116703,1_pop200,genetic_algorithm,best_v,494.0
202509232151088116704,1_pop200,genetic_algorithm,best_r,311.0
202509232151088116705,1_pop200,genetic_algorithm,best_u,4.0
202509232151088116706,1_pop200,genetic_algorithm,best_s,422.0
202509232151088146591_pop200,1_pop200,preprocessing_and_transformations,combination_deduplication_run_time,0.000986
202509232151151347810,1_pop200,graph_build,graph_build_time,6.125862121582031
202509232151151347811,1_pop200,graph_build,number_of_nodes,520.0
202509232151151347812,1_pop200,graph_build,number_of_edges,117326.0
202509232154075679760,1_pop200,column_generation,column_generation_time,172.43319439888
202509232154075679761,1_pop200,column_generation,number_of_iterations,21.0
202509232154075679762,1_pop200,column_generation,start_objective,153805.85652189158
202509232154075679763,1_pop200,column_generation,optimal_value,152496.32519874073
202509232154075679764,1_pop200,column_generation,total_columns_generated,319.0
202509232154075679765,1_pop200,column_generation,total_reduced_cost,-4355410.4560772665
