log_ids,experiment_name,step,metric,value
202509151422325826200,4_pop200,initial_solution,solution_generation_time,3.0643904209136963
202509151422325826201,4_pop200,initial_solution,total_generated_columns,118.0
202509151422561216734_pop200,4_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.0
202509151422561216730,4_pop200,initial_solution,pool_solution_generation_time,22.20847201347351
202509151422561216731,4_pop200,initial_solution,pool_total_generated_columns,972.0
202509151424321774290,4_pop200,genetic_algorithm,ga_execution_time,96.0557553768158
202509151424321774291,4_pop200,genetic_algorithm,best_cost,486614.750840028
202509151424321774292,4_pop200,genetic_algorithm,best_fitness,1099097.5588389754
202509151424321774293,4_pop200,genetic_algorithm,best_v,474.0
202509151424321774294,4_pop200,genetic_algorithm,best_r,283.0
202509151424321774295,4_pop200,genetic_algorithm,best_u,2.0
202509151424321774296,4_pop200,genetic_algorithm,best_s,411.0
202509151424321857754_pop200,4_pop200,preprocessing_and_transformations,combination_deduplication_run_time,0.000976
202509151424376754010,4_pop200,graph_build,graph_build_time,5.296855211257935
202509151424376754011,4_pop200,graph_build,number_of_nodes,520.0
202509151424376754012,4_pop200,graph_build,number_of_edges,117326.0
202509151427054631930,4_pop200,column_generation,column_generation_time,147.78779244422913
202509151427054641951,4_pop200,column_generation,number_of_iterations,17.0
202509151427054641952,4_pop200,column_generation,start_objective,147373.947321124
202509151427054641953,4_pop200,column_generation,optimal_value,146837.11532112394
202509151427054641954,4_pop200,column_generation,total_columns_generated,345.0
202509151427054641955,4_pop200,column_generation,total_reduced_cost,-4163400.538307233
202509151429037915660,4_pop200,genetic_algorithm,ga_execution_time,118.31406545639038
202509151429037923171,4_pop200,genetic_algorithm,best_cost,112551.38959579333
202509151429037923172,4_pop200,genetic_algorithm,best_fitness,0.004608294930875576
202509151429037923173,4_pop200,genetic_algorithm,best_v,74.0
202509151429037923174,4_pop200,genetic_algorithm,best_r,30.0
202509151429037923175,4_pop200,genetic_algorithm,best_u,90.0
202509151429037923176,4_pop200,genetic_algorithm,best_s,23.0
