log_ids,experiment_name,step,metric,value
202509080112393923110,reports\3_pool_GA_CG_GA_2,1_initial_solution,solution_generation_time,3.465780973434448
202509080112393923111,reports\3_pool_GA_CG_GA_2,1_initial_solution,total_generated_columns,120.0
202509080113034230352_pop200,reports\3_pool_GA_CG_GA_2,2_preprocessing_and_transformations,pool_deduplication_run_time,0.0
202509080113034230350,reports\3_pool_GA_CG_GA_2,1_initial_solution,pool_solution_generation_time,22.75598406791687
202509080113034230351,reports\3_pool_GA_CG_GA_2,1_initial_solution,pool_total_generated_columns,977.0
202509080117291937100,reports\3_pool_GA_CG_GA_2,3_first_ga,ga_execution_time,265.7590112686157
202509080117291937101,reports\3_pool_GA_CG_GA_2,3_first_ga,best_cost,496546.2137272334
202509080117291937102,reports\3_pool_GA_CG_GA_2,3_first_ga,best_fitness,1014594.9228379036
202509080117291937103,reports\3_pool_GA_CG_GA_2,3_first_ga,best_v,481.0
202509080117291937104,reports\3_pool_GA_CG_GA_2,3_first_ga,best_r,300.0
202509080117291937105,reports\3_pool_GA_CG_GA_2,3_first_ga,best_u,6.0
202509080117291937106,reports\3_pool_GA_CG_GA_2,3_first_ga,best_s,416.0
202509080117291971622_pop200,reports\3_pool_GA_CG_GA_2,2_preprocessing_and_transformations,combination_deduplication_run_time,0.001058
202509080117352195490,reports\3_pool_GA_CG_GA_2,4_graph_build,graph_build_time,5.805272579193115
202509080117352195491,reports\3_pool_GA_CG_GA_2,4_graph_build,number_of_nodes,520.0
202509080117352195492,reports\3_pool_GA_CG_GA_2,4_graph_build,number_of_edges,117326.0
202509080119396345930,reports\3_pool_GA_CG_GA_2,5_column_generation,column_generation_time,124.41396713256836
202509080119396345931,reports\3_pool_GA_CG_GA_2,5_column_generation,number_of_iterations,14.0
202509080119396345932,reports\3_pool_GA_CG_GA_2,5_column_generation,start_objective,149904.89593330823
202509080119396345933,reports\3_pool_GA_CG_GA_2,5_column_generation,optimal_value,149634.6086022815
202509080119396345934,reports\3_pool_GA_CG_GA_2,5_column_generation,total_columns_generated,261.0
202509080119396345935,reports\3_pool_GA_CG_GA_2,5_column_generation,total_reduced_cost,-4007948.542440479
202509080121590309210,reports\3_pool_GA_CG_GA_2,6_second_ga,ga_execution_time,139.37853980064392
202509080121590309211,reports\3_pool_GA_CG_GA_2,6_second_ga,best_cost,191497.20226906324
202509080121590309212,reports\3_pool_GA_CG_GA_2,6_second_ga,best_fitness,0.0764514026109767
202509080121590309213,reports\3_pool_GA_CG_GA_2,6_second_ga,best_v,158.0
202509080121590309214,reports\3_pool_GA_CG_GA_2,6_second_ga,best_r,66.0
202509080121590309215,reports\3_pool_GA_CG_GA_2,6_second_ga,best_u,16.0
202509080121590309216,reports\3_pool_GA_CG_GA_2,6_second_ga,best_s,111.0
