log_ids,experiment_name,step,metric,value
202509080122029630610,reports\3_pool_GA_CG_GA_3,1_initial_solution,solution_generation_time,3.6491761207580566
202509080122029630611,reports\3_pool_GA_CG_GA_3,1_initial_solution,total_generated_columns,123.0
202509080122266099673_pop200,reports\3_pool_GA_CG_GA_3,2_preprocessing_and_transformations,pool_deduplication_run_time,0.015995
202509080122266099670,reports\3_pool_GA_CG_GA_3,1_initial_solution,pool_solution_generation_time,22.347233772277832
202509080122266099671,reports\3_pool_GA_CG_GA_3,1_initial_solution,pool_total_generated_columns,964.0
202509080127063231190,reports\3_pool_GA_CG_GA_3,3_first_ga,ga_execution_time,279.7131521701813
202509080127063231191,reports\3_pool_GA_CG_GA_3,3_first_ga,best_cost,490985.3497781086
202509080127063231192,reports\3_pool_GA_CG_GA_3,3_first_ga,best_fitness,1202604.284164783
202509080127063231193,reports\3_pool_GA_CG_GA_3,3_first_ga,best_v,479.0
202509080127063231194,reports\3_pool_GA_CG_GA_3,3_first_ga,best_r,285.0
202509080127063231195,reports\3_pool_GA_CG_GA_3,3_first_ga,best_u,8.0
202509080127063231196,reports\3_pool_GA_CG_GA_3,3_first_ga,best_s,417.0
202509080127063419953_pop200,reports\3_pool_GA_CG_GA_3,2_preprocessing_and_transformations,combination_deduplication_run_time,0.003524
202509080127122265220,reports\3_pool_GA_CG_GA_3,4_graph_build,graph_build_time,5.617866516113281
202509080127122265221,reports\3_pool_GA_CG_GA_3,4_graph_build,number_of_nodes,520.0
202509080127122265222,reports\3_pool_GA_CG_GA_3,4_graph_build,number_of_edges,117326.0
202509080128573042620,reports\3_pool_GA_CG_GA_3,5_column_generation,column_generation_time,105.0777394771576
202509080128573042621,reports\3_pool_GA_CG_GA_3,5_column_generation,number_of_iterations,12.0
202509080128573042622,reports\3_pool_GA_CG_GA_3,5_column_generation,start_objective,152263.21125166432
202509080128573042623,reports\3_pool_GA_CG_GA_3,5_column_generation,optimal_value,151905.58325166436
202509080128573042624,reports\3_pool_GA_CG_GA_3,5_column_generation,total_columns_generated,431.0
202509080128573042625,reports\3_pool_GA_CG_GA_3,5_column_generation,total_reduced_cost,-6611967.158945995
202509080131214582990,reports\3_pool_GA_CG_GA_3,6_second_ga,ga_execution_time,144.12884855270386
202509080131214582991,reports\3_pool_GA_CG_GA_3,6_second_ga,best_cost,189956.7798958796
202509080131214582992,reports\3_pool_GA_CG_GA_3,6_second_ga,best_fitness,0.1084897044896748
202509080131214582993,reports\3_pool_GA_CG_GA_3,6_second_ga,best_v,159.0
202509080131214582994,reports\3_pool_GA_CG_GA_3,6_second_ga,best_r,34.0
202509080131214582995,reports\3_pool_GA_CG_GA_3,6_second_ga,best_u,14.0
202509080131214582996,reports\3_pool_GA_CG_GA_3,6_second_ga,best_s,111.0
