log_ids,experiment_name,step,metric,value
202509072302369015080,reports\3_pool_GA_CG_GA_2,1_initial_solution,solution_generation_time,4.059392690658569
202509072302369015081,reports\3_pool_GA_CG_GA_2,1_initial_solution,total_generated_columns,118.0
202509072303296209332_tmax10,reports\3_pool_GA_CG_GA_2,2_preprocessing_and_transformations,pool_deduplication_run_time,0.0
202509072303296209330,reports\3_pool_GA_CG_GA_2,1_initial_solution,pool_solution_generation_time,50.012948513031006
202509072303296209331,reports\3_pool_GA_CG_GA_2,1_initial_solution,pool_total_generated_columns,1751.0
202509072309067276850,reports\3_pool_GA_CG_GA_2,3_first_ga,ga_execution_time,337.08974409103394
202509072309067276851,reports\3_pool_GA_CG_GA_2,3_first_ga,best_cost,631141.7399320327
202509072309067276852,reports\3_pool_GA_CG_GA_2,3_first_ga,best_fitness,16191549.04176531
202509072309067276853,reports\3_pool_GA_CG_GA_2,3_first_ga,best_v,625.0
202509072309067276854,reports\3_pool_GA_CG_GA_2,3_first_ga,best_r,451.0
202509072309067276855,reports\3_pool_GA_CG_GA_2,3_first_ga,best_u,4.0
202509072309067276856,reports\3_pool_GA_CG_GA_2,3_first_ga,best_s,559.0
202509072309067276852_tmax10,reports\3_pool_GA_CG_GA_2,2_preprocessing_and_transformations,combination_deduplication_run_time,0.0
202509072309123012980,reports\3_pool_GA_CG_GA_2,4_graph_build,graph_build_time,5.362155914306641
202509072309123012981,reports\3_pool_GA_CG_GA_2,4_graph_build,number_of_nodes,520.0
202509072309123012982,reports\3_pool_GA_CG_GA_2,4_graph_build,number_of_edges,117326.0
202509072340034130180,reports\3_pool_GA_CG_GA_2,5_column_generation,column_generation_time,1851.1117196083069
202509072340034130181,reports\3_pool_GA_CG_GA_2,5_column_generation,number_of_iterations,138.0
202509072340034130182,reports\3_pool_GA_CG_GA_2,5_column_generation,start_objective,147348.57439032872
202509072340034130183,reports\3_pool_GA_CG_GA_2,5_column_generation,optimal_value,105984.3731512129
202509072340034130184,reports\3_pool_GA_CG_GA_2,5_column_generation,total_columns_generated,3428.0
202509072340034130185,reports\3_pool_GA_CG_GA_2,5_column_generation,total_reduced_cost,-8450975.137415962
202509072354013313190,reports\3_pool_GA_CG_GA_2,6_second_ga,ga_execution_time,837.8475494384766
202509072354013430151,reports\3_pool_GA_CG_GA_2,6_second_ga,best_cost,184233.9961911939
202509072354013430152,reports\3_pool_GA_CG_GA_2,6_second_ga,best_fitness,0.0660330437081856
202509072354013430153,reports\3_pool_GA_CG_GA_2,6_second_ga,best_v,140.0
202509072354013430154,reports\3_pool_GA_CG_GA_2,6_second_ga,best_r,101.0
202509072354013430155,reports\3_pool_GA_CG_GA_2,6_second_ga,best_u,15.0
202509072354013430156,reports\3_pool_GA_CG_GA_2,6_second_ga,best_s,76.0
