log_ids,experiment_name,step,metric,value
202509080013522863290,4_tmax10,initial_solution,solution_generation_time,4.265684366226196
202509080013522863291,4_tmax10,initial_solution,total_generated_columns,120.0
202509080014391393774_tmax10,4_tmax10,preprocessing_and_transformations,pool_deduplication_run_time,0.001671
202509080014391404360,4_tmax10,initial_solution,pool_solution_generation_time,44.41141486167908
202509080014391404361,4_tmax10,initial_solution,pool_total_generated_columns,1735.0
202509080020131126970,4_tmax10,genetic_algorithm,ga_execution_time,333.95676946640015
202509080020131126971,4_tmax10,genetic_algorithm,best_cost,624832.6843251678
202509080020131126972,4_tmax10,genetic_algorithm,best_fitness,15248626.63132467
202509080020131126973,4_tmax10,genetic_algorithm,best_v,619.0
202509080020131126974,4_tmax10,genetic_algorithm,best_r,443.0
202509080020131126975,4_tmax10,genetic_algorithm,best_u,4.0
202509080020131126976,4_tmax10,genetic_algorithm,best_s,551.0
202509080020131206024_tmax10,4_tmax10,preprocessing_and_transformations,combination_deduplication_run_time,0.007905
202509080020187527450,4_tmax10,graph_build,graph_build_time,5.428990125656128
202509080020187527451,4_tmax10,graph_build,number_of_nodes,520.0
202509080020187527452,4_tmax10,graph_build,number_of_edges,117326.0
202509080022124321600,4_tmax10,column_generation,column_generation_time,113.67941522598267
202509080022124321601,4_tmax10,column_generation,number_of_iterations,13.0
202509080022124321602,4_tmax10,column_generation,start_objective,147731.83530776436
202509080022124321603,4_tmax10,column_generation,optimal_value,147295.80330776435
202509080022124321604,4_tmax10,column_generation,total_columns_generated,315.0
202509080022124321605,4_tmax10,column_generation,total_reduced_cost,-2718052.4783412134
202509080032241643280,4_tmax10,genetic_algorithm,ga_execution_time,611.7203831672668
202509080032241643281,4_tmax10,genetic_algorithm,best_cost,204872.21977628142
202509080032241643282,4_tmax10,genetic_algorithm,best_fitness,0.07785555718599635
202509080032241643283,4_tmax10,genetic_algorithm,best_v,176.0
202509080032241643284,4_tmax10,genetic_algorithm,best_r,52.0
202509080032241643285,4_tmax10,genetic_algorithm,best_u,13.0
202509080032241643286,4_tmax10,genetic_algorithm,best_s,129.0
