log_ids,experiment_name,step,metric,value
202509232154111154320,2_pop200,initial_solution,solution_generation_time,3.310755729675293
202509232154111154321,2_pop200,initial_solution,total_generated_columns,119.0
202509232154367847612_pop200,2_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.001
202509232154367857630,2_pop200,initial_solution,pool_solution_generation_time,24.273155689239502
202509232154367857631,2_pop200,initial_solution,pool_total_generated_columns,983.0
202509232156428678970,2_pop200,genetic_algorithm,ga_execution_time,126.0771279335022
202509232156428678971,2_pop200,genetic_algorithm,best_cost,493047.2523037528
202509232156428678972,2_pop200,genetic_algorithm,best_fitness,1575368.8605553668
202509232156428678973,2_pop200,genetic_algorithm,best_v,483.0
202509232156428678974,2_pop200,genetic_algorithm,best_r,281.0
202509232156428678975,2_pop200,genetic_algorithm,best_u,4.0
202509232156428678976,2_pop200,genetic_algorithm,best_s,422.0
202509232156428698932_pop200,2_pop200,preprocessing_and_transformations,combination_deduplication_run_time,0.001002
202509232156485265290,2_pop200,graph_build,graph_build_time,5.47906756401062
202509232156485265291,2_pop200,graph_build,number_of_nodes,520.0
202509232156485265292,2_pop200,graph_build,number_of_edges,117326.0
202509232159157693180,2_pop200,column_generation,column_generation_time,147.2427887916565
202509232159157693181,2_pop200,column_generation,number_of_iterations,20.0
202509232159157693182,2_pop200,column_generation,start_objective,147742.25919696037
202509232159157693183,2_pop200,column_generation,optimal_value,147208.88319696038
202509232159157693184,2_pop200,column_generation,total_columns_generated,345.0
202509232159157693185,2_pop200,column_generation,total_reduced_cost,-4396367.127486646
