Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,3,2025-08-31 02:30:40,231887.34,408,0.0,0.1409,0.0965,81.0328,0.0245,0.001,81.3008
002,3,2025-08-31 02:30:40,230862.06,432,1025.28,0.1326,0.0977,80.7046,0.0062,0.0,80.9503
003,3,2025-08-31 02:30:40,230424.3,462,437.76,0.1252,0.1046,78.4839,0.0084,0.0,78.7324
004,3,2025-08-31 02:30:40,229795.72,492,628.58,0.1258,0.0994,195.3584,0.0042,0.001,195.5975
005,3,2025-08-31 02:30:40,229194.51,522,601.22,0.155,0.1102,82.5225,0.0088,0.001,82.8048
006,3,2025-08-31 02:30:40,229194.51,552,0.0,0.1414,0.1054,199.9897,0.009,0.001,200.2546
007,3,2025-08-31 02:30:40,229194.51,582,0.0,0.2231,0.1374,89.5543,0.0089,0.001,89.9363
008,3,2025-08-31 02:30:40,229194.51,612,0.0,0.135,0.1165,236.181,0.008,0.001,236.4547
009,3,2025-08-31 02:30:40,229194.51,642,0.0,0.1996,0.1324,100.6897,0.025,0.001,101.0628
010,3,2025-08-31 02:30:40,229194.51,672,0.0,0.1705,0.1075,126.5197,0.0214,0.002,126.8327
011,3,2025-08-31 02:30:40,229194.51,702,0.0,0.1592,0.1186,186.9217,0.0084,0.0013,187.2194
012,3,2025-08-31 02:30:40,229194.51,732,0.0,0.2234,0.1178,77.496,0.0087,0.0,77.8576
013,3,2025-08-31 02:30:40,229194.51,762,0.0,0.1839,0.1373,164.7563,0.0087,0.001,165.1004
014,3,2025-08-31 02:30:40,229194.51,792,0.0,0.178,0.1021,155.826,0.0081,0.001,156.1305
015,3,2025-08-31 02:30:40,229194.51,822,0.0,0.1943,0.125,106.8932,0.0041,0.0017,107.2368
016,3,2025-08-31 02:30:40,229194.51,852,0.0,0.1908,0.0936,116.5404,0.0189,0.003,116.8715
