Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,11,2025-08-31 07:25:58,234210.68,424,0.0,0.1151,0.1085,121.3987,0.0292,0.001,121.6707
002,11,2025-08-31 07:25:58,232445.24,445,1765.44,0.1468,0.1277,188.4318,0.006,0.002,188.7272
003,11,2025-08-31 07:25:58,232445.24,463,0.0,0.1313,0.1275,131.4029,0.0093,0.0022,131.6843
004,11,2025-08-31 07:25:58,232445.24,474,0.0,0.1275,0.1228,134.3591,0.0056,0.0,134.6255
005,11,2025-08-31 07:25:58,232445.24,491,0.0,0.1276,0.0992,86.8168,0.0066,0.0005,87.0586
006,11,2025-08-31 07:25:58,232445.24,505,0.0,0.1497,0.2225,111.5747,0.0115,0.001,111.9668
007,11,2025-08-31 07:25:58,232445.24,515,0.0,0.1357,0.1088,143.6018,0.0062,0.0025,143.863
008,11,2025-08-31 07:25:58,232445.24,526,0.0,0.2084,0.1207,124.8475,0.0082,0.0007,125.197
009,11,2025-08-31 07:25:58,232445.24,556,0.0,0.1527,0.0953,94.7726,0.0206,0.001,95.0668
010,11,2025-08-31 07:25:58,232445.24,586,0.0,0.1569,0.1073,73.4038,0.0183,0.001,73.6963
011,11,2025-08-31 07:25:58,232445.24,616,0.0,0.1385,0.0934,67.8126,0.0201,0.001,68.0758
012,11,2025-08-31 07:25:58,232445.24,646,0.0,0.1855,0.1095,97.2776,0.0229,0.001,97.6066
013,11,2025-08-31 07:25:58,232307.0,676,138.24,0.1756,0.1204,77.8252,0.0167,0.001,78.1521
014,11,2025-08-31 07:25:58,232307.0,706,0.0,0.17,0.1073,85.1408,0.0102,0.001,85.4394
015,11,2025-08-31 07:25:58,232307.0,736,0.0,0.1666,0.1274,88.9605,0.0216,0.001,89.3167
016,11,2025-08-31 07:25:58,232307.0,766,0.0,0.186,0.1056,114.0803,0.0134,0.001,114.4004
017,11,2025-08-31 07:25:58,232307.0,796,0.0,0.1834,0.1132,99.4306,0.0254,0.001,99.7655
018,11,2025-08-31 07:25:58,232307.0,826,0.0,0.1775,0.1222,102.6389,0.0099,0.0022,102.9618
019,11,2025-08-31 07:25:58,232307.0,856,0.0,0.2333,0.1372,126.8619,0.0091,0.0012,127.2563
020,11,2025-08-31 07:25:58,232307.0,886,0.0,0.2278,0.1095,99.8769,0.0076,0.001,100.2346
021,11,2025-08-31 07:25:58,232307.0,916,0.0,0.1993,0.1213,151.6406,0.0076,0.001,151.9838
022,11,2025-08-31 07:25:58,232307.0,946,0.0,0.2103,0.0974,217.7765,0.0078,0.0022,218.1095
023,11,2025-08-31 07:25:58,232307.0,976,0.0,0.2711,0.0935,125.5894,0.0071,0.001,125.973
024,11,2025-08-31 07:25:58,232307.0,1006,0.0,0.2546,0.1074,267.7238,0.0075,0.001,268.1105
