log_ids,experiment_name,step,metric,value
202510071643312408620,27_pop200,initial_solution,solution_generation_time,3.068965196609497
202510071643312408621,27_pop200,initial_solution,total_generated_columns,122.0
2025100716440875383627_pop200,27_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.0
202510071644087538360,27_pop200,initial_solution,pool_solution_generation_time,35.55584764480591
202510071644087538361,27_pop200,initial_solution,pool_total_generated_columns,1488.0
202510071644142132110,27_pop200,graph_build,graph_build_time,5.284229516983032
202510071644142132111,27_pop200,graph_build,number_of_nodes,520.0
202510071644142132112,27_pop200,graph_build,number_of_edges,117326.0
202510071737492772090,27_pop200,column_generation,column_generation_time,3215.0639984607697
202510071737492772091,27_pop200,column_generation,number_of_iterations,402
202510071737492772092,27_pop200,column_generation,start_objective,152799.76575327717
202510071737492772093,27_pop200,column_generation,final_objective,111772.9008018337
202510071737492772094,27_pop200,column_generation,is_optimal,False
202510071737492772095,27_pop200,column_generation,is_integer,True
202510071737492772096,27_pop200,column_generation,total_columns_generated,7135
202510071737492772097,27_pop200,column_generation,total_reduced_cost,-7012844.635063549
